name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,group,main_address
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,,,354.0,1151.0,,,1505.0,hco,novartis,2016,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,0.0,4320.0,0.0,0.0,0.0,0.0,4320.0,hco,pfizer,2015,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,,3000.0,354.86,1827.9,,,5182.76,hco,takeda,2016,63,
St. Claraspital AG,Basel,CH,Klemnehenstrasse 30,,,0.0,2160.0,0.0,0.0,0.0,0.0,2160.0,hco,takeda,2015,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,4058,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,roche,2015,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,,4000.0,,,,,4000.0,hco,astrazeneca,2016,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,,,0.0,0.0,0.0,0.0,1300.0,0.0,1300.0,hco,janssen,2017,63,
St. Claraspital AG,Basel,CH,Kleinriehenstrasse 30,4058,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,astrazeneca,2015,63,
St. Claraspital AG - Gastroenterologie,Basel,CH,Kleinriehenstrasse 30,,,,,257.95,413.52,,,671.47,hco,takeda,2016,63,
"St. Claraspital, Bauchzenturm",Basel,CH,Kleinriehenstrasse 30,,,,2000.0,,,,,2000.0,hco,vifor,2016,63,
St. Gallen Incology Conferences,St. Gallen,CH,Rorschacherstrasse 150,,,,,5140.0,,,,5140.0,hco,pierre,2016,29,
St. Gallen Kantonsspital St.Gallen,St. Gallen,CH,Rorschacher Strasse 95,,,,10300.0,,,1000.0,124.0,11424.0,hco,baxalta,2016,5,
St. Gallen Oncology Conferences (SONK),St. Gallen,CH,Rorschacher Strasse 150,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,astrazeneca,2017,29,
St. Gallen Oncology Conferences (SONK),St. Gallen,CH,Rorschacherstr 150,,,,7700.0,,,,,7700.0,hco,merck,2016,29,
"St. Gallen Oncology Conferences, c/o Tumor und Brustzentrum ZeTuP AG",St. Gallen,CH,Rorschacher Strasse 150,,,,4260.0,,,,,4260.0,hco,teva,2017,29,1.0
St. Gallische Kantonale Psych. Dienste,Wil,CH,Zürcherstrasse 30,,,,5500.0,,,,,5500.0,hco,lundbeck,2017,254,1.0
St. Gallische Kantonale Psychiatrische Dienste - Sektor Nord,WilSG,CH,Zürcherstrasse 30,,,,7343.0,,,,,7343.0,hco,servier,2016,2310,1.0
St. Gallische Kantonale Psychiatrische Dienste - Sektor Nord,Wil SG,CH,Zürcherstrasse 30,9501,StGallischePsychiatrischeDiensteSektorNordWilSG,,4300.0,,,,,4300.0,hco,servier,2017,254,
St. Moritzer Ärztegesellschaft,,CH,St. Moritz,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,lundbeck,2015,2311,1.0
St. Moritzer Ärztegesellschaft,Silvaplana,CH,Via Munterots 8,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,2015,2312,1.0
St. Moritzer Ärztegesellschaft,St. Moritz,CH,Plaza Parscelsus 2,,,,2000.0,,,,,2060.0,hco,mepha,2017,723,1.0
St. Moritzer Ärztegesellschaft,St. Moritz,CH,,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,mepha,2015,723,
St. Moritzer Ärztegesellschaft c/o Irène Sandmeier,St. Moritz,CH,Piazza Paracelsus 2,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,novartis,2017,723,
St.Claraspital AG,Basel,CH,Kleinriehenstrasse 30,4058,,1500.0,,,,,1500.0,3000.0,hco,orion,2016,63,
St.Gallen Oncology Conferences (SONK),St. Gallen,CH,Rorschacher Str. 150,,,0.0,4772.25,0.0,0.0,0.0,0.0,4772.25,hco,merck,2015,29,
St.Gallen Oncology Conferences (SONK),St. Gallen,CH,Rorschacher Str. 150,,,,3527.78,,,,,3527.78,hco,merck,2017,29,
St.Gallischen Kantonalen Psychiatrischen Dienste Sektor Nord,Wil SG,CH,Zürcherstrasse 30,,,,3000.0,,,,,3000.0,hco,eli,2016,254,
Staatsverein,Basel,CH,,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2015,724,
Staatsverein,Lausanne,CH,,,,5060.0,0.0,0.0,0.0,0.0,0.0,5060.0,hco,mundipharma,2016,1091,
Staatsverein,Bern,CH,,,,5821.5,0.0,0.0,0.0,0.0,0.0,5821.5,hco,mundipharma,2016,725,
Staatsverein,Bern,CH,,,,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0,hco,mundipharma,2015,725,
Staatsverein,Zürich,CH,,,,3500.0,0.0,0.0,0.0,0.0,0.0,3500.0,hco,mundipharma,2016,726,
Staatsverein,Zürich,CH,,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,mundipharma,2015,726,
Staatsverein,Basel,CH,,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,mundipharma,2016,724,
Staatsverein 2017,Basel,CH,,,,3769.0,,,,,,3769.0,hco,mundipharma,2017,724,1.0
Staatsverein 2017,Lausanne,CH,,,,2885.0,,,,,,2885.0,hco,mundipharma,2017,1091,1.0
Staatsverein 2017,Zürich,CH,,,,6681.0,,,,,,6681.0,hco,mundipharma,2017,726,1.0
Staatsverein 2017 - 2018,Bern,CH,,,,4229.0,,,,,,4229.0,hco,mundipharma,2017,725,1.0
Stadtspital Limmattal,Schlieren,CH,Urdorferstr. 100,8952,,1100.0,,,,,1100.0,2200.0,hco,orion,2016,56,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,baxter,2017,8,1.0
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,hco,baxter,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0,hco,gruenenthal,2015,8,
Stadtspital Triemli,Zürich,CH,BIRMENSDORFERSTR ASSE 467,,,,2500.0,,,800.0,,3300.0,hco,sandoz,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,7500.0,637.8,1905.35,,1339.52,11382.67,hco,msd,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 501,,,,,,,2500.0,,2500.0,hco,celgene,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,,,,1000.0,,1000.0,hco,menarini,2016,8,
Stadtspital Triemli,Zürich,CH,"Birmensdorferstrasse 497, Zürich",,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,janssen,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,3500.0,,,,,3500.0,hco,actelion,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,takeda,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr asse 497,,,2000.0,3080.0,1779.0,5025.0,750.0,,12634.0,hco,gilead,2017,8,
Stadtspital Triemli,ZÜRICH,CH,BIRMENSDORFERSTR ASSE 467,,,,1500.0,,,,,1500.0,hco,sandoz,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr asse 497,,,,1000.0,399.45,1012.4,,,2411.85,hco,merck,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr asse 501,,,,1500.0,,,,,1500.0,hco,sandoz,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,boehringer,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,boehringer,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,9400.0,0.0,0.0,0.0,0.0,9400.0,hco,janssen,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,2500.0,,,,,2500.0,hco,teva,2017,8,
Stadtspital Triemli,Zürich,CH,Binnensdorferstrasse 497,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,ucb,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorfers Trasse 497,,,,7500.0,1331.6,5315.11,2760.0,,16906.71,hco,amgen,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,2500.0,,,,,2500.0,hco,meda,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,4500.0,,,4000.0,,8500.0,hco,pfizer,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,13000.0,2788.94,7282.48,0.0,0.0,23071.42,hco,amgen,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,20480.0,4473.95,4012.03,3000.0,,31965.98,hco,gilead,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,baxter,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,4500.0,0.0,666.67,590.0,1525.0,0.0,7281.67,hco,novartis,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,5000.0,,,,,5000.0,hco,daiichi,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,pfizer,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,baxalta,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,3500.0,,,540.0,,4040.0,hco,ucb,2017,8,
Stadtspital Triemli,Zürich,CH,Bimensdorferstrasse 497,,,0.0,462.96,0.0,0.0,0.0,0.0,462.96,hco,almirall,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,WCHH09507446,,,,1376.5,,,1376.5,hco,celgene,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,1350.0,0.0,0.0,0.0,0.0,1350.0,hco,astrazeneca,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,1000.0,0.0,0.0,1800.0,0.0,2800.0,hco,takeda,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,26368.0,0.0,0.0,0.0,0.0,0.0,26368.0,hco,mundipharma,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr asse 497,,7601002117111,,,52.51,326.81,,,379.32,hco,pierre,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,,3000.0,,,,,3000.0,hco,leo,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr asse 497,,,2817.0,5000.0,2172.8,3286.51,6531.44,0.0,19807.75,hco,novartis,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,586.0,0.0,0.0,0.0,0.0,0.0,586.0,hco,mundipharma,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr. 497,8063,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,orion,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,4500.0,0.0,0.0,2500.0,92.3,7092.3,hco,astrazeneca,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,,1000.0,,,,1000.0,hco,pierre,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstr. 497,,,0.0,0.0,0.0,0.0,3012.0,115.0,3127.0,hco,ferring,2015,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bristol,2015,8,
Stadtspital Triemli,Zürich,CH,"Medizinische Onkologie und Hämatologie, Birmensdorferstrasse 43",8063,,,634.95,,1841.0,,,2475.95,hco,baxalta,2016,8,
Stadtspital Triemli,Zürich,CH,Stadtspital Triemli Birmensdorferstrasse 497,,,,3500.0,1485.5,3174.75,,,8160.25,hco,msd,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,21709.68,1534.5,2954.63,3450.0,,29648.81,hco,amgen,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,1000.0,,,1750.0,,2750.0,hco,abbvie,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,3500.0,257.95,684.67,600.0,,5042.62,hco,takeda,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,11700.0,,,,,,11700.0,hco,mundipharma,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,8420.0,3500.0,,,,11920.0,hco,bristol,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,3500.0,,,600.0,,4100.0,hco,astrazeneca,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,3580.0,,,1500.0,,5080.0,hco,bristol,2016,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,300.0,,,,,300.0,hco,bgp,2017,8,
Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,abbvie,2015,8,
Stadtspital Triemli - Klinik für Rheumatologie,Zürich,CH,Birmensdorferstrasse 497,,,,,257.95,648.89,,,906.84,hco,takeda,2016,8,
Stadtspital Triemli - Stiftung für wiss. Forschung Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,2500.0,,,,,2500.0,hco,future,2016,8,
Stadtspital Triemli - Stiftung für wissenschaftliche Forschung am Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,2500.0,105.06,5459.19,3200.0,,11264.25,hco,takeda,2016,8,
Stadtspital Triemli - Stiftung für wissenschaftliche Forschung am Stadtspital Triemli,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,3000.0,341.7,4498.29,5400.0,0.0,13239.99,hco,takeda,2017,8,
Stadtspital Triemli - Stiftung Wissenschaftliche Forschung,Zürich,CH,Birmensdorferstrasse 497,,,,2500.0,,,,,2500.0,hco,eli,2016,8,
Stadtspital Triemli - Stiftung Wissenschaftliche Forschung,Zürich,CH,Birmensdorferstrasse 497,,,,2315.0,,,,,2315.0,hco,eli,2016,8,
Stadtspital Triemli -Gastroenterologie,Zürich,CH,Birmensdorferstrasse 497,,,800.0,1030.0,85.93,4218.97,0.0,0.0,6134.89,hco,takeda,2015,8,
Stadtspital Triemli -Klinik für Rheumatologie,Zürich,CH,Birmensdorferstrasse 497,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,takeda,2015,8,
Stadtspital Triemli -Stiftung für wissenschaftliche Forschung am Stadtspilal Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,takeda,2015,8,
Stadtspital Triemli -Vlszeral-Thorax- und Gefässchirurgie,Zürich,CH,Birmensdorferstrasse 497,,,0.0,2500.0,257.95,484.68,0.0,0.0,3242.63,hco,takeda,2015,8,
Stadtspital Triemli Medizin Onkologie,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,0.0,0.0,0.0,650.0,0.0,650.0,hco,roche,2015,8,
Stadtspital Triemli Medizin Onkologie,Zürich,CH,Birmensdorferstrasse 497,8063,,1000.0,0.0,0.0,0.0,2500.0,0.0,3500.0,hco,astrazeneca,2015,8,
Stadtspital Triemli Rheumatologische Klinik,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,2500.0,0.0,0.0,500.0,0.0,3000.0,hco,roche,2015,8,
Stadtspital Triemli SAKK Verein Tumorzentrum,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,0.0,0.0,0.0,2780.0,0.0,2780.0,hco,roche,2015,8,
Stadtspital Triemli Stift für wiss. Forschung Triemli,Zürich,CH,Stadtspital Triemli Birmensdorferstrasse 497,,,,2700.0,,,,,2700.0,hco,astellas,2016,8,
stadtspital Triemli Zürich,Zürich,CH,"Klinik für Medizinische Onkologie und Hämatologie, Birmensdorferstrass e 497",8063,,,2500.0,,,,,2500.0,hco,teva,2016,8,
Stadtspital Triemli Zürich,Zürich,CH,Birmensdorferstrasse 497,8063,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,teva,2015,8,
Stadtspital Triemli Zürich c/o  Lars Huber,Zürich,CH,Birmensdorferstr. 497,,,,5400.0,,,,,5400.0,hco,sanofi,2016,8,
"Stadtspital Triemli Zürich, Klinik für Medizinische Onkologie und Hämatologie",Zürich,CH,Birmernsdorferstrasse 497,,,,2000.0,,,,,2000.0,hco,teva,2017,8,
"Stadtspital Triemli,   Stephan Varicka",Zürich,CH,Birmensdorferstr. 497,,,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0,hco,mepha,2015,8,
"Stadtspital Triemli, Klinik für Rheumatologie",Zürich,CH,Birmensdorfstrasse 497,,,,2500.0,,,,,2500.0,hco,menarini,2017,8,
"Stadtspital Triemli, Urologische Klinik",Zürich,CH,Birmensdorferstrasse 497,,,0.0,0.0,620.0,966.8,0.0,0.0,1586.8,hco,astellas,2017,8,
Stadtspital Triemli; Station K,Zürich,CH,Birmensdorferstrasse 497,,,,4500.0,,,,,4500.0,hco,baxalta,2016,8,
Stadtspital Waid,Zürich,CH,Tièchestrasse 99,,,0.0,0.0,237.45,930.81,0.0,0.0,1168.26,hco,pierre,2015,265,
Stadtspital Waid,Zürich,CH,Tièchestrasse 99,,,,,537.8,1097.2,,,1635.0,hco,merck,2017,265,
Stadtspital Waid,Zürich,CH,Tiechestrasse 99,,,,2500.0,,,,,2500.0,hco,amgen,2016,265,
Stadtspital Waid,Zürich,CH,Tièchestrasse 99,,,0.0,0.0,175.0,1078.23,0.0,0.0,1253.23,hco,novartis,2015,265,
Stadtspital Waid,Zürich,CH,Tifechestrasse 99,,,,,1784.7,2510.33,,,4295.03,hco,novartis,2016,265,
Stadtspital Waid,Zürich,CH,Tiechestrasse 99,,,,,372.89,,,,372.89,hco,gilead,2016,265,
Stadtspital Waid -    Patrice Ambühl,Zürich,CH,Tiéchestr. 99,,,,,,,10000.0,,10000.0,hco,sanofi,2016,265,
Stadtspital Waid -Medizinische Klinik,Zürich,CH,Tiechestrasse 99,,,0.0,0.0,294.8,487.66,0.0,0.0,782.46,hco,takeda,2015,265,
Stadtspital Waid Zürich,Zürich,CH,Tièchestrasse 99,,,,,361.15,863.34,,,1224.49,hco,amgen,2017,265,1.0
Staedtli Apotheke,Laufen,CH,Hauptstrasse 20,,,,,186.16,422.06,,,608.22,hco,sandoz,2016,2313,1.0
STAI Società Ticinese Allergologi e Immunologi,Lugano-Paradiso,CH,Via Guisan 10,,,,350.0,,,,,350.0,hco,menarini,2017,713,1.0
STAI Società Ticinese degli Allergologi e Immunologi,Lugano-Paradiso,CH,Via Guisan 10,,,,1000.0,,,,,1000.0,hco,menarini,2016,713,
STAI Società ticinese di allergologia e immunologia clinica,Pregassowa,CH,,,,0.0,1150.0,0.0,0.0,0.0,0.0,1150.0,hco,stallergenes,2015,1092,
STAI Società  ticinese di allergologia e immunologia clinica,Pregassona,CH,,,,,1150.0,,,,,1150.0,hco,stallergenes,2016,1092,1.0
STAV Schweizerisch- Türkischer Ärzte- und Akademikerverein,Bern,CH,Balmerstrasse 12,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,2017,389,1.0
STCM,Bern,CH,Matterstrasse,,,,3000.0,,,,,3000.0,hco,almirall,2016,2314,1.0
STDV - Società Ticinese di Dermatologia e Venerologia,Lugano,CH,Via Carlo Frasca 10,,,,1000.0,,,,,1000.0,hco,abbvie,2017,419,1.0
STDV - Società ticinese di dermatologia e venerologia,Bellinzona,CH,Via Parco 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,2015,2315,1.0
STDV - Società ticinese di dermatologia e venerologia,Lugano,CH,Via Carlo Frasca 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,abbvie,2015,419,
STDV - Società Ticinese di Dermatologia e Venerologia,Lugano,CH,Via Carlo Frasca 10,,,,1000.0,,,,,1000.0,hco,abbvie,2016,419,
STDV - Società ticinese,Lugano,CH,Via Frasca 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,janssen,2016,2316,1.0
Ste-Croix-Réseau Santé Balcon du Jura.vd,Ste-Croix,CH,Rue des Rosiers 29,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,astrazeneca,2017,72,
Ste-Croix-Réseau Santé Balcon du Jura.vd Méd.Hématologie,Ste-Croix,CH,Rue des Rosiers 29,,,,2000.0,,,,,2000.0,hco,astrazeneca,2016,72,
Steffel C&E,Zürich,CH,Rebbergstrasse1,,,,,,,3650.0,33.0,3683.0,hco,amgen,2017,2317,1.0
"Stegmann Danielle Alexandra, pharmaSuisse Abt. Wissenschaftlich e Medien Schweizerischer Apothekerver",Liebefeld,CH,pharmaSuisse -Abt. Wissenschaftlich e Medien -Schweizerischer Apothekerverband Stationsstrasse 12,,,,3000.0,,,,,3000.0,hco,msd,2016,183,
Stern Apotheke,Lenzburg,CH,Poststrasse 10,,,,,186.16,422.06,,,608.22,hco,sandoz,2016,1093,1.0
Stern Apotheke Lenzburg AG,LENZBURG,CH,POSTSTRASSE 10,,,,,,,600.0,,600.0,hco,sandoz,2016,1093,
Stift für wiss.Forschung Triemli,Zürich,CH,Birmensdorferstrasse 501,,,0.0,3700.0,0.0,0.0,0.0,0.0,3700.0,hco,astellas,2017,8,
Stift für wiss.Forschung Triemli,Zürich,CH,Birmensdorferstrasse 497,,,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0,hco,gruenenthal,2017,8,
Stift für wiss.Forschung Triemli,Zürich,CH,Birmensdorferstrasse 497,,,4300.0,12700.0,0.0,0.0,1500.0,0.0,18500.0,hco,janssen,2017,8,
Stift. Für Wissen. Forschung - Am Stadtspital Triemli,Zürich,CH,Birmensdorferstr. 497,8063,,,3080.0,,,5400.0,,8480.0,hco,sanofi,2017,8,
"Stift. wissenschaftl. Forschung am Stadtspital Triemli, Fonds Gastroenterologie",Zürich,CH,Birmensdorferstrasse 497,,,,20000.0,,,1500.0,,21500.0,hco,vifor,2017,8,
"Stift. wissenschaftl. Forschung am Stadtspital Triemli, SfwF Fonds Onkologie / Hämatologie",Zürich,CH,Birmensdorferstrasse 497,,,,5000.0,,,1000.0,,6000.0,hco,vifor,2017,8,
Stift. zur Förderung der Medizin,Scuol,CH,Via dals Bogns 323,,,,7500.0,,,,,7500.0,hco,bgp,2017,560,1.0
Stiftiftung für wissenschaftliche Forschung Triemli,Zürich,CH,Birmensdorferstrasse 497,,,,1000.0,,,,,1000.0,hco,bristol,2016,8,
Stiftung aha! Allergiezentrum Schweiz,Bern,CH,Scheibenstrasse 20,,,,10000.0,,,,,10000.0,hco,shire,2016,414,
Stiftung der Diabetes-Gesellschaft Region Basel DGRB,Basel,CH,Mittlere Strasse 35,,,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,hco,novo,2015,851,
Stiftung Forschung füt der Gastroenterologie & Hepatologie,Zürich,CH,Rämistrasse 100,,,,10000.0,,,1636.1,212.69,11848.79,hco,takeda,2016,218,
Stiftung Forschung Gastno/Hep.,Zürich,CH,Rämistrasse 100,,,,4000.0,,,,,4000.0,hco,ucb,2017,468,
Stiftung Forschung Gastro/Hep.,Zürich,CH,Rämistrasse 100,,,,2500.0,,,,,2500.0,hco,bgp,2017,468,
Stiftung Forschung Gastro/Hep.,Zürich,CH,Rämistrasse 100,,,,8500.0,,,,,8500.0,hco,ucb,2016,468,
Stiftung Forschung Gastro/Hep.,Zürich,CH,Rämistrasse 100,,,,2500.0,,,,,2500.0,hco,shire,2017,468,1.0
Stiftung Forschung Gastro/Hep.,Zürich,CH,Rämistrasse 100,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,2017,468,
Stiftung Forschung Gastroent. & Hepatologie,Zürich,CH,c/o Universitätsspital,,,,5000.0,,,,,5000.0,hco,ferring,2017,727,1.0
Stiftung Forschung Gastroent. & Hepatologie,Zürich,CH,c/o Universitätsspital,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,ferring,2015,727,
Stiftung Forschung Gastroent. & Hepatologie,Zürich,CH,c/o Universitätsspital,,,,5000.0,,,,,5000.0,hco,ferring,2016,727,
Stiftung Fuer Wissenschaftliche Forschung Fonds Rheumatologie Triemli,Zuerich,CH,Birmensdorferstrasse 497,,,1000.0,,,,,,1000.0,hco,celgene,2017,8,
STIFTUNG FUR WISSENSCHAFTLICH E,Zürich,CH,BIRMENSDORFERSTR ASSE 497,,,,2500.0,,,,,2500.0,hco,sandoz,2016,8,
Stiftung Förder. Ausb.  Rad.,Wallisellen,CH,Hertistrasse 26,,,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0,hco,bayer,2015,1094,
Stiftung Förder. Ausb.  Rad.,Wallisellen,CH,Hertistrasse 26,,,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0,hco,bayer,2016,1094,1.0
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,8091,,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,hco,takeda,2017,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,,,,11500.0,,,,,11500.0,hco,abbvie,2017,218,1.0
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,,,,17000.0,,,,,17000.0,hco,vifor,2017,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,8091,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,roche,2015,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,,,0.0,13000.0,0.0,0.0,0.0,0.0,13000.0,hco,abbvie,2015,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,,,,4000.0,,,,,4000.0,hco,vifor,2016,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,,,,10000.0,,,,,10000.0,hco,abbvie,2016,218,
Stiftung für die Forschung in der Gastroenterologie und Hepatologie,Zürich,CH,Rämistrasse 100,8091,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,norgine,2017,218,
Stiftung für die Forschung in der Gastroenteropiogie und Hepatologie,Zürich,CH,Rämistrasse 100,,,,4000.0,,,,,4000.0,hco,vifor,2016,218,
