,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand
4738,Spital Sts Ag Spital Thun,Thun,CH,Krankenhausstrasse 12,,,,,1803.73,4110.61,,,5914.34,hco,amgen,2016,krankenhausstrasse 12,thun,spital sts ag spital thun
6128,Spital STS AG Thun,THUN,CH,Krankenhausstrasse 12,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,2016,krankenhausstrasse 12,thun,spital sts ag thun
1803,"Spital STS AG Thun, Medizinische Klinik",Thun,CH,Krankenhausstrasse 12,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,glaxosmithkline,2017,krankenhausstrasse 12,thun,"spital sts ag thun, medizinische klinik"
1804,Spital STS AG Zweisimmen,Zweisimmen,CH,Karl Haueter Strasse 21,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,glaxosmithkline,2017,karl haueter strasse 21,zweisimmen,spital sts ag zweisimmen
6129,Spital STS AG Zweisimmen,ZWEISIMMEN,CH,Karl Haueter Strasse 21,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,glaxosmithkline,2016,karl haueter strasse 21,zweisimmen,spital sts ag zweisimmen
1521,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,,,,,360.0,,360.0,hco,eli,2017,krankenhausstrasse 12,thun,spital thun - sts ag
123,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,,3500.0,649.0,2291.0,,,6440.0,hco,abbvie,2017,krankenhausstrasse 12,thun,spital thun - sts ag
1679,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,,3500.0,354.0,888.0,,,4742.0,hco,gilead,2017,krankenhausstrasse 12,thun,spital thun - sts ag
909,Spital Thun - STS AG,Zweisimmen,CH,Bolgengasse 40,3770,40520686,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,2017,bolgengasse 40,zweisimmen,spital thun - sts ag
3361,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,pfizer,2017,krankenhausstrasse 12,thun,spital thun - sts ag
397,Spital Thun -Sts Ag,Thun,CH,Krankenhausstrasse 12,,,,,290.25,1306.19,,,1596.44,hco,amgen,2017,krankenhausstrasse 12,thun,spital thun -sts ag
2766,Spital Thurgau,Frauenfeld,CH,Pfaffenholzstrasse 4,,,1000.0,,,,,,1000.0,hco,mundipharma,2017,pfaffenholzstrasse 4,frauenfeld,spital thurgau
10280,Spital Thurgau,Münsterlingen,CH,Spitalcampus 1,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,mepha,2015,spitalcampus 1,muensterlingen,spital thurgau
5564,SPITAL THURGAU,FRAUENFELD,CH,SPITAL THURGAU AG,,,1000.0,,,,1000.0,,2000.0,hco,celgene,2016,spital thurgau ag,frauenfeld,spital thurgau
6930,Spital Thurgau,Münsterlingen,CH,Pfaffenholzstrasse 4,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,mundipharma,2016,pfaffenholzstrasse 4,muensterlingen,spital thurgau
6973,Spital Thurgau,Frauenfeld,CH,Pfaffenholzstrasse 4,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,mundipharma,2016,pfaffenholzstrasse 4,frauenfeld,spital thurgau
11163,Spital Thurgau (KS Frauenfeld),Frauenfeld,CH,Pfaffenholzstrasse 4,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pierre,2015,pfaffenholzstrasse 4,frauenfeld,spital thurgau (ks frauenfeld)
9464,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,0.0,1000.0,0.0,3000.0,0.0,4000.0,hco,celgene,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag
7925,Spital Thurgau AG,Frauenfeld,CH,Debitorenbuchhaltung,,,,4000.0,,,,,4000.0,hco,servier,2016,debitorenbuchhaltung,frauenfeld,spital thurgau ag
1805,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,4536.0,0.0,0.0,900.0,0.0,5436.0,hco,glaxosmithkline,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
3210,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,,,,1000.0,,1000.0,hco,otsuka,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
5468,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1620.0,,,2575.0,,4195.0,hco,bristol,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
6130,Spital Thurgau AG,FRAUENFELD,CH,Waldeggstrasse 8a,,,0.0,540.0,0.0,0.0,0.0,0.0,540.0,hco,glaxosmithkline,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
9251,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag
11373,Spital Thurgau AG,Frauenfeld,CH,Waldeggstr. 8,,,0.0,1680.0,0.0,0.0,2160.0,0.0,3840.0,hco,sanofi,2015,waldeggstrasse 8,frauenfeld,spital thurgau ag
7270,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8,,,,2315.0,,,,,2315.0,hco,novo,2016,waldeggstrasse 8,frauenfeld,spital thurgau ag
1983,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,0.0,0.0,0.0,1100.0,0.0,1100.0,hco,janssen,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
4585,Spital Thurgau AG,Frauenfeld,CH,Pfaffenholzstrasse 4,8501,,,1000.0,,,,,1000.0,hco,allergan,2016,pfaffenholzstrasse 4,frauenfeld,spital thurgau ag
5338,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1000.0,,,,,1000.0,hco,biogen,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
3806,Spital Thurgau AG,Frauenfeld,CH,Debitorenbuchhaltung,8500,SpitalThurgauFrauenfeld,,1500.0,,,,,1500.0,hco,servier,2017,debitorenbuchhaltung,frauenfeld,spital thurgau ag
8830,Spital Thurgau AG,Frauenfeld,CH,Pfaffenholzstrasse 4,,,0.0,6000.0,0.0,0.0,0.0,0.0,6000.0,hco,allergan,2015,pfaffenholzstrasse 4,frauenfeld,spital thurgau ag
3719,Spital Thurgau AG,Frauenfeld,CH,Waldeggstr. 8,8500,,,,,,2160.0,,2160.0,hco,sanofi,2017,waldeggstrasse 8,frauenfeld,spital thurgau ag
398,Spital Thurgau Ag,Frauenfeld,CH,Waldeggstrasse8A,,,,1000.0,,,,,1000.0,hco,amgen,2017,waldeggstrasse8a,frauenfeld,spital thurgau ag
4739,Spital Thurgau Ag,Frauenfeld,CH,Waldeggstrasse 8A,,,,2500.0,,,1250.0,,3750.0,hco,amgen,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
10091,Spital Thurgau AG,Frauenfeld,CH,"Waldeggstrasse 8a, Frauenfeld",,,0.0,0.0,0.0,0.0,1780.0,0.0,1780.0,hco,janssen,2015,waldeggstrasse 8a frauenfeld,frauenfeld,spital thurgau ag
1576,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,,,,1000.0,,1000.0,hco,ferring,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
6206,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8 a,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,2016,waldeggstrasse 8 allee,frauenfeld,spital thurgau ag
11075,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,7360.0,0.0,0.0,0.0,0.0,7360.0,hco,pfizer,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag
1284,Spital Thurgau Ag,Frauenfeld,CH,Spital Thurgau Ag,,,,,,,1020.0,,1020.0,hco,celgene,2017,spital thurgau ag,frauenfeld,spital thurgau ag
3136,Spital Thurgau AG,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,2300.0,,,,,2300.0,hco,novo,2017,pfaffenholzstrasse 4,frauenfeld,spital thurgau ag
7842,Spital Thurgau AG,Frauenfeld,CH,Waldeggstr. 8,,,,,,,10860.0,,10860.0,hco,sanofi,2016,waldeggstrasse 8,frauenfeld,spital thurgau ag
4274,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,2364.0,,,5000.0,,7364.0,hco,vifor,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
3362,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,3024.0,0.0,0.0,1080.0,0.0,4104.0,hco,pfizer,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
9787,Spital Thurgau AG,Frauenfeld,CH,Waldeggstr. 8,,,0.0,1680.0,0.0,0.0,2160.0,0.0,3840.0,hco,genzyme,2015,waldeggstrasse 8,frauenfeld,spital thurgau ag
9350,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,biogen,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag
5215,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,10200.0,0.0,0.0,850.0,0.0,11050.0,hco,bayer,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
1030,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1000.0,,,,,1000.0,hco,biogen,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
11467,Spital Thurgau AG,Frauenfeld,CH,Debitorenbuchhaltung,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,servier,2015,debitorenbuchhaltung,frauenfeld,spital thurgau ag
10597,Spital Thurgau AG,Münsterlingen,CH,Waldeggstrasse 8a,,,3440.0,0.0,0.0,0.0,0.0,0.0,3440.0,hco,mundipharma,2015,waldeggstrasse 8a,muensterlingen,spital thurgau ag
7516,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,3780.0,,,1512.0,,5292.0,hco,pfizer,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag
8414,Spital Thurgau AG,Frauenfeld,CH,Postfach,,,,1080.0,,,5400.0,,6480.0,hco,vifor,2016,postfach,frauenfeld,spital thurgau ag
1056,Spital Thurgau AG,Frauenfeld,CH,Postfach,8501,,,1500.0,,,,,1500.0,hco,biotest,2017,postfach,frauenfeld,spital thurgau ag
3641,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,500.0,,,,,500.0,hco,sandoz,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag
224,Spital Thurgau AG,Frauenfeld,CH,8K5a0rl1 H Faruaeuteenr-fSeltdrasse 21,,,,2000.0,,,,,2000.0,hco,allergan,2017,8k5a0rl1 hof faruaeuteenr-fseltdrasse 21,frauenfeld,spital thurgau ag
4368,Spital Thurgau AG (Frauenfelder Symposium Urogynäkologie),Frauenfeld,CH,,,,0.0,2808.0,0.0,0.0,0.0,0.0,2808.0,hco,zambon,2017,nan,frauenfeld,spital thurgau ag (frauenfelder symposium urogynäkologie)
5860,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,1000.0,,,,,1000.0,hco,eli,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
8102,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,1080.0,,,600.0,,1680.0,hco,takeda,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
4484,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,500.0,,,,,500.0,hco,abbvie,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
910,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501,40516137,0.0,7100.0,0.0,0.0,0.0,0.0,7100.0,hco,bayer,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
1522,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,"c/o Spital Thurgau AG, Haus Ermo, Waldeggstrasse 8a",,,,2000.0,,,,,2000.0,hco,eli,2017,cob spital thurgau ag haus ermo waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
124,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,750.0,,,,,750.0,hco,abbvie,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle
9715,Spital Thurgau AG - Medizinische Diagnostik,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,eli,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag - medizinische diagnostik
2999,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,7300.0,0.0,0.0,2750.0,0.0,10050.0,hco,novartis,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
10451,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Spital Thurgau AG - Geschäftsstelle Waldeggstrasse 8a,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,msd,2015,spital thurgau ag geschaeftsstelle waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
1153,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501,,,4380.0,,,4165.0,,8545.0,hco,boehringer,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
7170,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,2000.0,703.75,1247.33,7800.0,,11751.08,hco,novartis,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
6873,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Spital Thurgau AG - Geschäftsstelle l/ilaldeggstrasse 8a,,,,5100.0,,,,,5100.0,hco,msd,2016,spital thurgau ag  geschaeftsstelle l ilaldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
10779,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,3200.0,1445.2,0.0,0.0,0.0,4645.2,hco,novartis,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
11722,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,2200.0,0.0,0.0,700.0,0.0,2900.0,hco,takeda,2015,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
5430,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501,,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0,hco,boehringer,2016,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
2628,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,,2750.0,,,,,2750.0,hco,msd,2017,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle
8622,Spital Thurgau AG STGAG,Münsterlingen,CH,,,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,menarini,2015,nan,muensterlingen,spital thurgau ag stgag
9327,Spital Thurgau AG STGAG / vertreten druch FentEvent,Bronschhofen,CH,Eggwilstrasse 16b,,,0.0,2376.0,0.0,0.0,0.0,0.0,2376.0,hco,bgp,2015,eggwilstrasse 16b,bronschhofen,spital thurgau ag stgag / vertreten druch fentevent
3872,"Spital Thurgau AG, Kantonsspital Münsterlingen",Münsterlingen,CH,Spitalcampus 1,,,,,,,1500.0,40.0,1540.0,hco,shire,2017,spitalcampus 1,muensterlingen,"spital thurgau ag, kantonsspital münsterlingen"
6550,"Spital Thurgau AG, Kantonsspital Münsterlingen",Münsterlingen,CH,Spitalcampus 1,,,,1000.0,,,,,1000.0,hco,menarini,2016,spitalcampus 1,muensterlingen,"spital thurgau ag, kantonsspital münsterlingen"
8415,"Spital Thurgau AG, Kardiologie",Frauenfeld,CH,Postfach,,,,1080.0,,,,,1080.0,hco,vifor,2016,postfach,frauenfeld,"spital thurgau ag, kardiologie"
4275,"Spital Thurgau AG, Med. Klinik",Frauenfeld,CH,Pfaffenholzstrasse 4,,,,2484.0,,,,,2484.0,hco,vifor,2017,pfaffenholzstrasse 4,frauenfeld,"spital thurgau ag, med. klinik"
4276,"Spital Thurgau, Kantonsspital Münsterlingen",Münsterlingen,CH,Spitalcampus 1 PF 100,,,,1080.0,,,,,1080.0,hco,vifor,2017,spitalcampus 1 postfach 100,muensterlingen,"spital thurgau, kantonsspital münsterlingen"
8623,"Spital Thurgaz AG, Kantonsspital Münsterlingen",Münsterlingen,CH,Postfach 100,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,menarini,2015,postfach 100,muensterlingen,"spital thurgaz ag, kantonsspital münsterlingen"
10780,Spital Uster,Uster,CH,Brunnenstrasse 42,,,0.0,300.0,105.0,0.0,0.0,0.0,405.0,hco,novartis,2015,brunnenstrasse 42,uster,spital uster
7604,Spital Uster,Uster,CH,Brunnenstrasse 42,,,,,526.47,533.33,,,1059.8,hco,pierre,2016,brunnenstrasse 42,uster,spital uster
7171,Spital Uster,Uster,CH,Brunnenstrasse 42,,,,,663.0,,,,663.0,hco,novartis,2016,brunnenstrasse 42,uster,spital uster
2768,Spital Uster,Uster,CH,Brunnenstrasse 42,,,460.0,,,,,,460.0,hco,mundipharma,2017,brunnenstrasse 42,uster,spital uster
8103,Spital Uster - Gastroenterologie und Hepatologie,Uster,CH,Brunnenstrasse 42,,,,,504.85,,,,504.85,hco,takeda,2016,brunnenstrasse 42,uster,spital uster - gastroenterologie und hepatologie
5216,Spital Walenstadt,Walenstadt,CH,Spitalstrasse 5,,,0.0,2777.78,0.0,0.0,0.0,0.0,2777.78,hco,bayer,2016,spitalstrasse 5,walenstadt,spital walenstadt
911,Spital Walenstadt Spitalregion Rheintal Werdenberg Sarganserland,Walenstadt,CH,Spitalstrasse 5,8880,40669076,0.0,2925.95,0.0,0.0,0.0,0.0,2925.95,hco,bayer,2017,spitalstrasse 5,walenstadt,spital walenstadt spitalregion rheintal werdenberg sarganserland
11723,Spital Walenstadt Spitalregion Rheintal Werdenberg Sarganserland -Chirurgie,Walenstadt,CH,Spitalstrasse 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,takeda,2015,spitalstrasse 5,walenstadt,spital walenstadt spitalregion rheintal werdenberg sarganserland -chirurgie
8624,Spital Wallis - Spitalzentrum Oberwallis,Visp,CH,Pflanzettastrasse 8,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,menarini,2015,pflanzettastrasse 8,visp,spital wallis - spitalzentrum oberwallis
680,Spital Wattwil,Wattwil,CH,Steig,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,2017,steig,wattwil,spital wattwil
11819,Spital Wattwil,Wattwil,CH,Steig,9630,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,teva,2015,steig,wattwil,spital wattwil
399,Spital Wattwil,Wattwil,CH,Steig,,,,1728.0,,,,,1728.0,hco,amgen,2017,steig,wattwil,spital wattwil
4740,Spital Wil,Wil Sg,CH,Fürstenlandstrasse 32,,,,,555.8,5307.94,,,5863.74,hco,amgen,2016,fuerstenlandstrasse 32,wil sargento segundo,spital wil
10092,Spital Wil,Wil Sg,CH,"Fürstenlandstrasse 32, Wil SG",,,0.0,2700.0,0.0,0.0,0.0,0.0,2700.0,hco,janssen,2015,fuerstenlandstrasse 32 wil sg,wil sargento segundo,spital wil
125,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,,348.0,613.0,,,961.0,hco,abbvie,2017,fuerstenlandstrasse 32,wil sargento segundo,spital wil
11724,Spital Wil,Wil Sg,CH,,,,0.0,2800.0,0.0,0.0,700.0,0.0,3500.0,hco,takeda,2015,nan,wil sargento segundo,spital wil
912,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,9500,40528361,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,2017,fuerstenlandstrasse 32,wil sargento segundo,spital wil
2127,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,900.0,,,,,900.0,hco,meda,2017,fuerstenlandstrasse 32,wil sargento segundo,spital wil
3976,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,9500,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,takeda,2017,fuerstenlandstrasse 32,wil sargento segundo,spital wil
6282,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,janssen,2016,fuerstenlandstrasse 32,wil sargento segundo,spital wil
5861,Spital Wil - Notfall,Wil SG,CH,Fürstenlandstrasse 32,,,,2600.0,,,,,2600.0,hco,eli,2016,fuerstenlandstrasse 32,wil sargento segundo,spital wil - notfall
1523,Spital Wil - Notfallstation,Wil SG,CH,Fürstenlandstrasse 32,,,,2000.0,,,,,2000.0,hco,eli,2017,fuerstenlandstrasse 32,wil sargento segundo,spital wil - notfallstation
2798,"Spital Wil, Spitalregion Fürstenland Toggenburg c/o Fent Event GmbH",Bronschhofen,CH,Eggwilstrasse 16b,9552,,0.0,1650.0,0.0,0.0,0.0,0.0,1650.0,hco,norgine,2017,eggwilstrasse 16b,bronschhofen,"spital wil, spitalregion fürstenland toggenburg "
683,Spital Will,Wil SG,CH,Fürstenlandstrasse 32,,,0.0,4651.85,0.0,0.0,0.0,0.0,4651.85,hco,astrazeneca,2017,fuerstenlandstrasse 32,wil sargento segundo,spital will
8104,Spital Will,Wil,CH,Fürstenlandstrasse 32,,,,2200.0,170.51,556.37,,,2926.88,hco,takeda,2016,fuerstenlandstrasse 32,wil,spital will
8105,Spital Will - Kardiologie,Wil,CH,Fürstenlandstrasse 32,,,,,257.95,603.4,,,861.3499999999997,hco,takeda,2016,fuerstenlandstrasse 32,wil,spital will - kardiologie
9091,Spital Ziegler,Bern,CH,Morillonstrasse 75-91,3007,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,2015,morillonstrasse 75-91,bern,spital ziegler
9092,Spital Zofingen AG,Zofingen,CH,Mühlethalstrasse 27,4800,,0.0,0.0,0.0,0.0,2300.0,0.0,2300.0,hco,astrazeneca,2015,muehlethalstrasse 27,zofingen,spital zofingen ag
11725,Spital Zofingen AG -Medizinische Klinik,Zofingen,CH,Mühlethalstrasse 27,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hco,takeda,2015,muehlethalstrasse 27,zofingen,spital zofingen ag -medizinische klinik
225,Spital Zweisimmen,Zweisimmen,CH,,3770,,,2000.0,,,,,2000.0,hco,allergan,2017,nan,zweisimmen,spital zweisimmen
9982,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,2015,karl haueterstrasse 21,zweisimmen,spital zweisimmen
6654,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse 21,,,,4000.0,,,,,4000.0,hco,mepha,2016,karl haueterstrasse 21,zweisimmen,spital zweisimmen
2278,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse21,,,,4000.0,,,,,4000.0,hco,mepha,2017,karl haueter-strasse21,zweisimmen,spital zweisimmen
702,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,2017,karl haueterstrasse 21,zweisimmen,spital zweisimmen
10093,Spital Zweisimmen,Zweisimmen,CH,"Karl Haueter-Strasse 21, Zweisimmen",,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,janssen,2015,karl haueterstrasse 21 zweisimmen,zweisimmen,spital zweisimmen
6207,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,2016,karl haueterstrasse 21,zweisimmen,spital zweisimmen
1881,Spital Zweisimmen - STS AG,Zweisimmen,CH,Karl Haueter-Strasse 21,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,2017,karl haueterstrasse 21,zweisimmen,spital zweisimmen - sts ag
7513,Spital-Pharmazie,Basel,CH,Spitalstrasse 26,,,,,433.0,505.0,,,938.0,hco,pfizer,2016,spitalstrasse 26,basel,spital-pharmazie
7514,Spitalregion Fürstenland,Wil SG,CH,Fürstenlandstrasse 32,,,,4536.0,,,,,4536.0,hco,pfizer,2016,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland
2346,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2000.0,,,,,2080.0,hco,mepha,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
11076,Spitalregion Fürstenland Toggenburg,Wil Sg,CH,Fürstenlandstrasse 32,,,0.0,3024.0,0.0,0.0,0.0,0.0,3024.0,hco,pfizer,2015,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
10782,Spitalregion Fürstenland Toggenburg,Wil Sg,CH,Fürstenlandstrasse 32,,,0.0,4300.0,0.0,0.0,0.0,0.0,4300.0,hco,novartis,2015,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
2361,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,4000.0,,,,,4120.0,hco,mepha,2017,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
8743,Spitalregion Fürstenland Toggenburg,Wattwil,CH,Steig,,,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,hco,abbvie,2015,steig,wattwil,spitalregion fürstenland toggenburg
6551,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,,,,3800.0,,,,,3800.0,hco,menarini,2016,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
10598,Spitalregion Fürstenland Toggenburg,Wil Sg,CH,Fürstenlandstrasse 22,,,3623.5,0.0,0.0,0.0,0.0,0.0,3623.5,hco,mundipharma,2015,fuerstenlandstrasse 22,wil sargento segundo,spitalregion fürstenland toggenburg
8416,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2500.0,,,,,2500.0,hco,vifor,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
6607,Spitalregion Fürstenland Toggenburg,Bronschofen,CH,Eggwilerstrasse 16b,,,,1500.0,,,,,1500.0,hco,mepha,2016,eggwilerstrasse 16b,bronschofen,spitalregion fürstenland toggenburg
5694,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2800.0,,,,,2800.0,hco,daiichi,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
5217,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,hco,bayer,2016,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg
3001,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,novartis,2017,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg
