internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
8023,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,2089.0,,,,,2089.0,hco,novo,urdorferstrasse 100,schlieren,spital limmattal,10206
6219,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,,,,400.0,,400.0,hco,merck,urdorferstrasse 100,schlieren,spital limmattal,10206
6597,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,2000.0,,,,,2000.0,hco,msd,urdorferstrasse 100,schlieren,spital limmattal,10206
3882,Spital Limmattal,Schlieren,CH,Urdorfstrasse 100,8952.0,,,1750.0,,,,,1750.0,hco,daiichi,urdorfstrasse 100,schlieren,spital limmattal,10206
1678,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,,,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0,hco,astrazeneca,urdorferstrasse 100,schlieren,spital limmattal,10206
9152,Spital Limmattal,Schlieren,CH,Urdorferstrasse 100,8952.0,,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0,hco,roche,urdorferstrasse 100,schlieren,spital limmattal,10206
10024,Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,teva,gasterstrasse 25,uznach,spital linth,10207
8767,Spital Linth,Uznach,CH,Gasterstrasse 25,,7601002003407,,2000.0,,,,,2000.0,hco,pierre,gasterstrasse 25,uznach,spital linth,10207
4330,Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,ferring,gasterstrasse 25,uznach,spital linth,10207
6220,Spital Linth,Uznach,CH,Gasterstrasse 25,,,,2500.0,,,,,2500.0,hco,merck,gasterstrasse 25,uznach,spital linth,10207
7616,Spital Linwattal,Schlieren,CH,Urdorferstrasse 100,,,0.0,2000.0,308.0,154.0,0.0,0.0,2462.0,hco,novartis,urdorferstrasse 100,schlieren,spital linwattal,10206
1654,Spital Menziken,Menziken,CH,Spitalstrasse 1,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,spitalstrasse 1,menziken,spital menziken,-1
8639,Spital Männedorf AG,Männedorf,CH,Asylstrasse 10,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hco,pfizer,asylstrasse 10,maennedorf,spital männedorf ag,10208
7617,Spital Männedorf AG,Männedorf,CH,Asylstrasse 10,,,0.0,0.0,154.0,77.0,0.0,0.0,231.0,hco,novartis,asylstrasse 10,maennedorf,spital männedorf ag,10208
5861,Spital Netz Bern AG,Bern,CH,Morillonstrasse 77,,,,2500.0,,,,,2500.0,hco,menarini,morillonstrasse 77,bern,spital netz bern ag,10210
10855,Spital Oberengadin,Samedan,CH,Via Nuova 3,,,,1507.8,,,,,1507.8,hco,vifor,via nuova 3,samedan,spital oberengadin,10211
2030,Spital Oberengadin,Samedan,CH,Via Nouva 3,7503.0,40535269,0.0,3000.0,0.0,0.0,1500.0,0.0,4500.0,hco,bayer,via nouva 3,samedan,spital oberengadin,10211
6598,Spital Oberengadin,Samedan,CH,Via Nouva 3,,,,1000.0,,,,,1000.0,hco,msd,via nouva 3,samedan,spital oberengadin,10211
1674,Spital Oberengadin,Samedan,CH,Via Nouva 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,via nouva 3,samedan,spital oberengadin,10211
6880,Spital regiunal Surselva,Illanz,CH,"Illanz, Spitalstrasse 6",,,500.0,,,,,,500.0,hco,mundipharma,illanz spitalstrasse 6,illanz,spital regiunal surselva,9935
1168,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,,277.59,425.64,1000.0,49.0,1752.23,hco,amgen,waldeggstrasse 10,schwyz,spital schwyz,10194
8641,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3231.0,0.0,0.0,0.0,0.0,3231.0,hco,pfizer,waldeggstrasse 10,schwyz,spital schwyz,10194
6881,Spital Schwyz,Schwyz,CH,"Schwyz, Waldeggstrasse 10",,,1000.0,,,,,,1000.0,hco,mundipharma,schwyz waldeggstrasse 10,schwyz,spital schwyz,10194
4237,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,556.0,,,,,556.0,hco,eli,waldeggstrasse 10,schwyz,spital schwyz,10194
5862,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,3000.0,,,,,3000.0,hco,menarini,waldeggstrasse 10,schwyz,spital schwyz,10194
7618,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3000.0,604.0,77.0,0.0,0.0,3681.0,hco,novartis,waldeggstrasse 10,schwyz,spital schwyz,10194
4827,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3231.0,0.0,0.0,750.0,0.0,3981.0,hco,glaxosmithkline,waldeggstrasse 10,schwyz,spital schwyz,10194
6599,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,,3000.0,,,,,3000.0,hco,msd,waldeggstrasse 10,schwyz,spital schwyz,10194
2031,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,6430.0,1059699590,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,waldeggstrasse 10,schwyz,spital schwyz,10194
9496,Spital Schwyz,Schwyz,CH,Waldeggstr. 10,6430.0,,,,,,6462.0,,6462.0,hco,sanofi,waldeggstrasse 10,schwyz,spital schwyz,10194
4958,Spital Schwyz,Schwyz,CH,Waldeggstrasse 10,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,gruenenthal,waldeggstrasse 10,schwyz,spital schwyz,10194
1712,Spital STS AG,Thun,CH,Krankenhausstrasse 12,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hco,astrazeneca,krankenhausstrasse 12,thun,spital sts ag,10214
7619,Spital STS AG - Spital Thun,Thun,CH,Krankenhausstrasse 12,,,0.0,2000.0,126.0,63.0,0.0,0.0,2189.0,hco,novartis,krankenhausstrasse 12,thun,spital sts ag - spital thun,10214
5863,"Spital STS AG, Spital Zweisimmen",Zweisimmen,CH,Karl Haueter-Strasse 21,,,,2000.0,,,,,2000.0,hco,menarini,karl haueterstrasse 21,zweisimmen,"spital sts ag, spital zweisimmen",9634
4652,Spital Thun - STS AG,Thun,CH,Krankenhausstrasse 12,,,,,295.0,142.0,,,438.0,hco,gilead,krankenhausstrasse 12,thun,spital thun - sts ag,10214
1169,Spital Thun -Sts Ag,Thun,CH,Krankenhausstrasse 12,,,,,309.04,971.39,,,1280.43,hco,amgen,krankenhausstrasse 12,thun,spital thun -sts ag,10214
4959,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
8642,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,2154.0,0.0,0.0,0.0,0.0,2154.0,hco,pfizer,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
6882,Spital Thurgau AG,Frauenfeld,CH,"Frauenfeld, Pfaffenholzstrasse 4",,,3500.0,,,,,,3500.0,hco,mundipharma,frauenfeld pfaffenholzstrasse 4,frauenfeld,spital thurgau ag,10388
2032,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,8501.0,40516137,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0,hco,bayer,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
9291,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,-500.0,,,,,,-500.0,hco,sandoz,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
3699,Spital Thurgau AG,Frauenfeld,CH,"Spital Thurgau Ag, Posrfach",,,,,,,4080.0,74.0,4154.0,hco,celgene,spital thurgau ag posrfach,frauenfeld,spital thurgau ag,10388
4828,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,1077.0,0.0,0.0,0.0,0.0,1077.0,hco,glaxosmithkline,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
2862,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1077.0,,,,,1077.0,hco,biogen,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
5412,Spital Thurgau AG,Frauenfeld,CH,Frauenfeld,,,,2077.0,,,,,2077.0,hco,lundbeck,frauenfeld,frauenfeld,spital thurgau ag,10388
9497,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8A,8501.0,,,2692.5,,,23167.0,,25859.5,hco,sanofi,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
10140,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,,1077.0,,,,,1077.0,hco,ucb,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
9744,Spital Thurgau AG,Frauenfeld,CH,Debitorenbuchhaltung,8500.0,SpitalThurgauFrauenfeld,,4000.0,,,,,4000.0,hco,servier,debitorenbuchhaltung,frauenfeld,spital thurgau ag,10388
8024,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8,,,500.0,2500.0,,,750.0,,3750.0,hco,novo,waldeggstrasse 8,frauenfeld,spital thurgau ag,10388
5166,Spital Thurgau AG,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,0.0,0.0,0.0,1300.0,0.0,1300.0,hco,janssen,waldeggstrasse 8a,frauenfeld,spital thurgau ag,10388
10856,Spital Thurgau AG - Externe Psychiatrische Dienste Thurgau,Münsterlingen,CH,Seeblickstrasse 3,,,,861.6,,,,,861.6,hco,vifor,seeblickstrasse 3,muensterlingen,spital thurgau ag - externe psychiatrische dienste thurgau,-1
4238,Spital Thurgau AG - Geschäftsstelle,Frauenfeld,CH,"c/o Spital Thurgau AG, Haus Ermo, Waldeggstrasse 8a",,,,3300.0,,,,,3300.0,hco,eli,cob spital thurgau ag haus ermo waldeggstrasse 8a,frauenfeld,spital thurgau ag - geschäftsstelle,-1
10857,Spital Thurgau AG - Kantonsspital Frauenfeld,Frauenfeld,CH,Pfaffenholzstrasse 4,,,,,,,1000.0,81.0,1081.0,hco,vifor,pfaffenholzstrasse 4,frauenfeld,spital thurgau ag - kantonsspital frauenfeld,9474
10858,Spital Thurgau AG - Kantonsspital Münsterlingen,Frauenfeld,CH,Waldeggstrasse 8a,,,,1077.0,,,,,1077.0,hco,vifor,waldeggstrasse 8a,frauenfeld,spital thurgau ag - kantonsspital münsterlingen,-1
1170,Spital Thurgau Ag -Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8A,,,,6500.0,,,,,6500.0,hco,amgen,waldeggstrasse 8a,frauenfeld,spital thurgau ag -geschäftsstelle,-1
6600,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Spital Thurgau AG - Geschäftsstelle Waldeggstrasse 8a,,,,5300.0,,,,,5300.0,hco,msd,spital thurgau ag geschaeftsstelle waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle,-1
3130,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,8501.0,,,2500.0,,,850.0,,3350.0,hco,boehringer,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle,-1
7620,Spital Thurgau AG Geschäftsstelle,Frauenfeld,CH,Waldeggstrasse 8a,,,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,hco,novartis,waldeggstrasse 8a,frauenfeld,spital thurgau ag geschäftsstelle,-1
8025,Spital Thurgau AG STGAG,Münsterlingen,CH,Spitalcampus 1,,,,2300.0,,,,,2300.0,hco,novo,spitalcampus 1,muensterlingen,spital thurgau ag stgag,-1
4653,Spital Tiefenau Insel Gruppe AG,Bern,CH,Tiefenaustrasse 112,,,,,,,1750.0,,1750.0,hco,gilead,tiefenaustrasse 112,bern,spital tiefenau insel gruppe ag,8938
7621,Spital Uster,Uster,CH,Brunnenstrasse 42,,,0.0,0.0,280.0,140.0,0.0,0.0,420.0,hco,novartis,brunnenstrasse 42,uster,spital uster,10216
9939,Spital Uster,Uster,CH,Brunnenstrasse 42,8610.0,,0.0,0.0,313.22,459.0,0.0,0.0,772.22,hco,takeda,brunnenstrasse 42,uster,spital uster,10216
2033,Spital Walenstadt,Walenstadt,CH,Spitalstrasse 5,8880.0,40669076,0.0,4642.51,0.0,0.0,0.0,0.0,4642.51,hco,bayer,spitalstrasse 5,walenstadt,spital walenstadt,10217
4484,Spital Walenstadt,Walenstadt,CH,Spitalstrasse 5,,Spital_Walenstadt_88 80,,,,,700.0,,700.0,hco,galderma,spitalstrasse 5,walenstadt,spital walenstadt,10217
2034,Spital Wallis,Visp,CH,Pflanzettastrasse 8,3930.0,40520335,0.0,7000.0,2157.95,2329.0,700.0,0.0,12186.95,hco,bayer,pflanzettastrasse 8,visp,spital wallis,10218
2035,Spital Wattwil,Wil SG,CH,Fürstenlandstrasse 32,9500.0,40528361,0.0,7600.0,0.0,0.0,0.0,0.0,7600.0,hco,bayer,fuerstenlandstrasse 32,wil sargento segundo,spital wattwil,-1
1724,Spital Wattwil,Wattwil,CH,Steig,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,astrazeneca,steig,wattwil,spital wattwil,10219
1725,Spital Wetzikon,Wetzikon ZH,CH,Spitalstrasse 66,,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,astrazeneca,spitalstrasse 66,wetzikon zh,spital wetzikon,9285
421,Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,1000.0,,,,,1000.0,hco,abbvie,fuerstenlandstrasse 32,wil sargento segundo,spital wil,10193
4239,"Spital Wil, Notfallstation",Wil SG,CH,Fürstenlandstrasse 32,,,,2000.0,,,,,2000.0,hco,eli,fuerstenlandstrasse 32,wil sargento segundo,"spital wil, notfallstation",10193
1727,Spital Will,Wil SG,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,astrazeneca,fuerstenlandstrasse 32,wil sargento segundo,spital will,10193
5999,Spital Zweisimmen,Zweisimmen,CH,Karl Haueter-Strasse21,,,,4000.0,,,,,4000.0,hco,mepha,karl haueter-strasse21,zweisimmen,spital zweisimmen,9634
4960,Spital Zweisimmen - STSAG,Zweisimmern,CH,Karl Haueter-Strasse 21,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,karl haueterstrasse 21,zweisimmern,spital zweisimmen - stsag,9634
422,Spital-Pharmazie,Basel UniSpital,CH,Spitalstrasse 26,,,,,488.0,884.0,,,1372.0,hco,abbvie,spitalstrasse 26,basel unispital,spital-pharmazie,10222
8640,Spitalregion Fürstenland,Wil SG,CH,Furstenlandstrasse 32,,,0.0,2262.0,0.0,0.0,0.0,0.0,2262.0,hco,pfizer,furstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland,-1
7623,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,,,8400.0,0.0,0.0,0.0,0.0,0.0,8400.0,hco,novartis,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg,-1
6028,Spitalregion Fürstenland Toggenburg,Wattwil,CH,Fürstenlandstrasse 32,9630.0,,,2000.0,,,,,2000.0,hco,mepha,fuerstenlandstrasse 32,wattwil,spitalregion fürstenland toggenburg,-1
4961,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,hco,gruenenthal,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg,-1
6043,Spitalregion Fürstenland Toggenburg,Wattwil,CH,Fürstenlandstrasse 32,9630.0,,,1600.0,,,,,1600.0,hco,mepha,fuerstenlandstrasse 32,wattwil,spitalregion fürstenland toggenburg,-1
9940,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,9500.0,,0.0,2100.0,0.0,0.0,0.0,0.0,2100.0,hco,takeda,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg,-1
1167,Spitalregion Fürstenland Toggenburg,Wattwil,CH,Steig,,,,1723.2,,,,,1723.2,hco,amgen,steig,wattwil,spitalregion fürstenland toggenburg,-1
5865,Spitalregion Fürstenland Toggenburg,Wil,CH,Fürstenlandstrasse 32,,,,2000.0,,,,,2000.0,hco,menarini,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg,-1
6602,Spitalregion Fürstenland Toggenburg,Wil SG,CH,Fürstenlandstrasse 32,,,,2100.0,,,,,2100.0,hco,msd,fuerstenlandstrasse 32,wil sargento segundo,spitalregion fürstenland toggenburg,-1
3880,Spitalregion Fürstenland Toggenburg  Spital Wil medizin,Wil,CH,Fürstenlandstrasse 32,9500.0,,,2800.0,,,,,2800.0,hco,daiichi,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg  spital wil medizin,10193
3881,Spitalregion Fürstenland Toggenburg Spital Wattwil medizin,Wattwil,CH,Steig,9630.0,,,1600.0,,,,,1600.0,hco,daiichi,steig,wattwil,spitalregion fürstenland toggenburg spital wattwil medizin,10219
4826,Spitalregion Fürstenland Toggenburg SRFT,Wil,CH,Fürstenlandstrasse 32,,,0.0,7332.0,0.0,0.0,0.0,0.0,7332.0,hco,glaxosmithkline,fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg srft,10193
6883,Spitalregion Fürstenland Toggenburg SRFT,Wil,CH,"Wil, Fürstenlandstrasse 32",,,6800.0,,,,,,6800.0,hco,mundipharma,wil fuerstenlandstrasse 32,wil,spitalregion fürstenland toggenburg srft,10193
1694,Spitalregion Oberaargau AG (SRO AG),Langenthal,CH,St. Urbanstrasse 67,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,sankt urbanstrasse 67,langenthal,spitalregion oberaargau ag (sro ag),-1
7624,"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Walenstadt",Rebstein,CH,Alte Landstrasse 106,,,0.0,1392.75,0.0,0.0,0.0,0.0,1392.75,hco,novartis,alte landstrasse 106,rebstein,"spitalregion rheintal sargans sarganserland spital grabs, altstätten, walenstadt",10223
9153,"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Walenstadt",Rebstein,CH,Alte Landstrasse 106,9445.0,,2000.0,1850.0,0.0,0.0,0.0,0.0,3850.0,hco,roche,alte landstrasse 106,rebstein,"spitalregion rheintal sargans sarganserland spital grabs, altstätten, walenstadt",10223
3283,Spitalregion Rheintal Werdenberg,Rebstein,CH,Alte Landstrasse 106,,,,1000.0,,,,,1000.0,hco,bristol,alte landstrasse 106,rebstein,spitalregion rheintal werdenberg,10224
6603,Spitalregion RWS Rheintal Werdenberg Sarganserland,Rebstein,CH,Spitalregion RWS - Rheintal Werdenberg Sarganserland Alte Landstrasse 106,,,,5785.5,,,,,5785.5,hco,msd,spitalregion rws rheintal werdenberg sarganserland alte landstrasse 106,rebstein,spitalregion rws rheintal werdenberg sarganserland,10224
3759,"Spitalregion RWS, Spital Grabs, Apotheke",Grabs,CH,Spitalstrasse 44,,,6000.0,,,,,,6000.0,hco,csl,spitalstrasse 44,grabs,"spitalregion rws, spital grabs, apotheke",10201
5866,Spitalverband Limmattal,Schlieren,CH,Urdorferstrasse 100,,,,1250.0,,,,,1250.0,hco,menarini,urdorferstrasse 100,schlieren,spitalverband limmattal,-1
4962,Spitalverbund Appenzell,Herisau,CH,Krombach 3,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,gruenenthal,krombach 3,herisau,spitalverbund appenzell,10227
9498,Spitalverbund Appenzell - Ausserrhoden,Herisau,CH,Krombach,9101.0,,,,,,1077.0,,1077.0,hco,sanofi,krombach,herisau,spitalverbund appenzell - ausserrhoden,10227
7625,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,krombach 3,herisau,spitalverbund appenzell ausserrhoden,10227
2036,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,9100.0,40516441,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,krombach 3,herisau,spitalverbund appenzell ausserrhoden,10227
6604,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach 3,,,,1000.0,,,,,1000.0,hco,msd,krombach 3,herisau,spitalverbund appenzell ausserrhoden,10227
9746,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Krombach,9101.0,SpitalverbundAppenzellAusserrhodenHerisau,,2000.0,,,,,2000.0,hco,servier,krombach,herisau,spitalverbund appenzell ausserrhoden,10227
5386,Spitalverbund Appenzell Ausserrhoden,Herisau,CH,Herisau,,,,1000.0,,,,,1000.0,hco,lundbeck,herisau,herisau,spitalverbund appenzell ausserrhoden,10227
3247,Spitalverbund des Gesund. Kt. AR,Herisau,CH,Krombach 3,,,,1077.0,,,,,1077.0,hco,bristol,krombach 3,herisau,spitalverbund des gesund. kt. ar,10227
2863,Spitalzentrum Biel,Biel/Bienne,CH,Vogelsang 84,,,,,233.66,943.91,,,1177.57,hco,biogen,vogelsang 84,biel bienne,spitalzentrum biel,10229
10859,Spitalzentrum Biel,Biel/Bienne,CH,Unionsgasse 14,,,,538.5,,,,,538.5,hco,vifor,unionsgasse 14,biel bienne,spitalzentrum biel,10229
6605,Spitalzentrum Biel AG,Biel/Bienne,CH,Spitalzentrum Biel AG Vogelsang 84,,,,4500.0,,,2000.0,,6500.0,hco,msd,spitalzentrum biel ag vogelsang 84,biel bienne,spitalzentrum biel ag,10229
8643,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,6462.0,0.0,0.0,0.0,0.0,6462.0,hco,pfizer,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
6884,Spitalzentrum Biel AG,Biel/Bienne,CH,"Biel, Vogelsang 84",,,1000.0,,,,,,1000.0,hco,mundipharma,biel vogelsang 84,biel bienne,spitalzentrum biel ag,10229
10963,Spitalzentrum Biel AG,Biel/Bienne,CH,Postfach,1664.0,,0.0,0.0,400.0,732.0,0.0,0.0,1132.0,hco,zambon,postfach,biel bienne,spitalzentrum biel ag,10229
423,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,,448.0,1216.0,,,1664.0,hco,abbvie,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
1171,Spitalzentrum Biel Ag,Biel/Bienne,CH,Vogelsang 84,,,,,388.34,357.11,,,745.45,hco,amgen,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
6221,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,,,,450.0,,450.0,hco,merck,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
1548,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hco,astrazeneca,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
3293,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,4500.0,,,,,4500.0,hco,bristol,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
2037,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,2502.0,40524892,0.0,6500.0,0.0,0.0,0.0,0.0,6500.0,hco,bayer,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
4654,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,,,,190.0,,,190.0,hco,gilead,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
6783,Spitalzentrum Biel AG,Biel/Bienne,CH,"Spitalzentrum Biel AG, Vogelsang 84",,,,,329.0,491.0,,,820.0,hco,mundipharma,spitalzentrum biel ag vogelsang 84,biel bienne,spitalzentrum biel ag,10229
7626,Spitalzentrum Biel AG,Biel/Bienne,CH,Vogelsang 84,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,novartis,vogelsang 84,biel bienne,spitalzentrum biel ag,10229
8026,Spitalzentrum Oberwallis,Brig,CH,Überlandstrasse 14,,,,1000.0,,,,,1000.0,hco,novo,ueberlandstrasse 14,brigada,spitalzentrum oberwallis,10198
6038,Spitäler fmi AG,Unterseen,CH,Weissenaustrasse 27,3800.0,,,700.0,,,,,700.0,hco,mepha,weissenaustrasse 27,unterseen,spitäler fmi ag,10203
8638,Spitäler FMI AG,Meiringen,CH,Spitalstrasse 13,,,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hco,pfizer,spitalstrasse 13,meiringen,spitäler fmi ag,-1
9745,Spitäler Schaffhausen,Schaffhausen,CH,"Departement Finanzen, Buchhaltung - Nordstrasse 111",8200.0,SpitälerSchaffhausen,,1500.0,,,,,1500.0,hco,servier,departement finanzen buchhaltung nordstrasse 111,schaffhausen,spitäler schaffhausen,-1
5864,Spitäler Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,,5000.0,,,,,5000.0,hco,menarini,geissbergstrasse 81,schaffhausen,spitäler schaffhausen,-1
7622,Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Geissbergstrasse 81,,,0.0,0.0,154.0,77.0,0.0,0.0,231.0,hco,novartis,geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen,9488
6601,Spitäler Schaffhausen Kantonsspital Schaffhausen,Schaffhausen,CH,Spitäler Schaffhausen - Kantonsspital Schaffhausen Geissbergstrasse 81,,,,5000.0,,,,,5000.0,hco,msd,spitaeler schaffhausen kantonsspital schaffhausen geissbergstrasse 81,schaffhausen,spitäler schaffhausen kantonsspital schaffhausen,9488
5408,Spitäler Schaffhausen Psychiatriezentrum Breitenau,Schaffhausen,CH,Schaffhausen,,,,1000.0,,,,,1000.0,hco,lundbeck,schaffhausen,schaffhausen,spitäler schaffhausen psychiatriezentrum breitenau,-1
8644,SPOG-GOPS Schweizerische Paaiatrische Onkologie Gruppe,Bern,CH,Effingerstrasse 33,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,effingerstrasse 33,bern,spog-gops schweizerische paaiatrische onkologie gruppe,10058
2038,SRO Spital Region Oberaargau AG,Langenthal,CH,St. Urbanstrasse 67,4900.0,1052884202,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,sankt urbanstrasse 67,langenthal,sro spital region oberaargau ag,10213
10860,SSAAMP,Neuheim,CH,Industriestrasse 3,,,,1500.0,,,,,1500.0,hco,vifor,industriestrasse 3,neuheim,ssaamp,-1
8175,SSBP Swiss Society of Biological Psychiatry,Prilly-Lausanne,CH,"CHUV, Departement of Psychiatry",,,,1500.0,,,,,1500.0,hco,otsuka,chuv departement of psychiatry,prilly-lausanne,ssbp swiss society of biological psychiatry,-1
424,SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,,3000.0,,,,,3000.0,hco,abbvie,bahnhofplatz 4,zuerich,ssh sgh sse,10235
3358,SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,,3000.0,,,,,3000.0,hco,bristol,bahnhofplatz 4,zuerich,ssh sgh sse,10235
5167,SSH SGH SSE,Zürich,CH,Bahnhofplatz 4,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,janssen,bahnhofplatz 4,zuerich,ssh sgh sse,10235
425,SSI Schweizerische Gesellschaft für Infektiologie,Bern,CH,Friedbühlstrasse 51,,,,6075.0,,,,,6075.0,hco,abbvie,friedbuehlstrasse 51,bern,ssi  infektiologie,8462
4963,SSIPM,Montreux,CH,Avenue Des Planches 15,,,0.0,7500.0,0.0,0.0,0.0,0.0,7500.0,hco,gruenenthal,avenue des planches 15,montreux,ssipm,10237
