internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
1668,SGIM - SSMI,Basel,CH,Solothurnertrasse 68,,,0.0,15820.04,0.0,0.0,0.0,0.0,15820.04,hco,astrazeneca,solothurnertrasse 68,basel,sgim - ssmi,10119
4613,SGInf Schw.Gesel. Infektiologie,Bern,CH,Freiburgstrasse 18,,,,16000.0,,,,,16000.0,hco,gilead,freiburgstrasse 18,bern,sginf schw.gesel. infektiologie,8462
1141,Sgk Schweizerische Gesellschaft Für Kardiologie,Bern,CH,Schwarztorstrasse 18,,,,33000.0,,,,,33000.0,hco,amgen,schwarztorstrasse 18,bern,sgk schweizerische gesellschaft für kardiologie,8466
410,SGKA/SSAP - Schweizerische Gesellschaft für Kinderanästhesie,Bellinzona,CH,Via Ospedale 12,,,,5000.0,,,,,5000.0,hco,abbvie,via ospedale 12,bellinzona,sgka/ssap -  kinderanästhesie,10121
8299,SGKN Geschäftsstelle,Oberentfelden,CH,Blumenweg 13,,,,7200.0,,,,,7200.0,hco,ucb,blumenweg 13,oberentfelden,sgkn geschäftsstelle,-1
1246,SGN,Worb,CH,"BLANK, Worb",3076,Not Available,,24576.0,,,,,24576.0,hco,astellas,blank worb,worb,sgn,8476
411,SGN-SSN Schweizerische Gesellschaft für Nephrologie,Worb,CH,Postfach 567,,,,5000.0,,,,,5000.0,hco,abbvie,postfach 567,worb,sgn-ssn  nephrologie,8476
7776,SGNM,Gümligen,CH,Moosstr. 2,3073,,,6000.0,,,,,6000.0,hco,sanofi,moosstrasse 2,guemligen,sgnm,-1
9005,"SGORL Schweizerische Gesellschaft für Oto-Rhino- Laryngologie, Hals- und Gesichtschirurgie",Basel,CH,Münsterberg 1,,,,27727.4,,,,,27727.4,hco,vifor,muensterberg 1,basel,"sgorl  oto-rhino- laryngologie, hals- und gesichtschirurgie",8479
5799,SGP c/o BBS Congress GmbH,Bern,CH,Postfach 604,,,,899.0,,,,,899.0,hco,merck,postfach 604,bern,sgp ,-1
5800,SGPED-SSEDP,Baden,CH,Rütistrasse 3a,,,,4000.0,,,,,4000.0,hco,merck,ruetistrasse 3a,baden,sgped-ssedp,-1
412,"SGPGHE - Schweizerische Gesellschaft für Pädiatrische Gastroenterologie,Hepatologie und Ernährung",St. Gallen,CH,Claudiusstrasse 6,,,,1000.0,,,,,1000.0,hco,abbvie,claudiusstrasse 6,saint gallen,"sgpghe -  pädiatrische gastroenterologie,hepatologie und ernährung",-1
9006,"SGPGHE Schweiz. Gesellschaft für Pädiatrische Gastro-, Hepatologie und Ernährung",St. Gallen,CH,Claudiusstrasse 6,,,,2000.0,,,,,2000.0,hco,vifor,claudiusstrasse 6,saint gallen,"sgpghe schweiz. gesellschaft für pädiatrische gastro-, hepatologie und ernährung",-1
6174,SGPHEG (Schweizerische Gesellschaft für pädiatrische Gastroenterologi e) Universitäts-Kin derspital be,Basel,CH,SGPHEG (Schweizerische Gesellschaft - für pädiatrische Gastroenterologi e) - Universitäts-Kin derspital beider Basel Spitalstrasse 33,,,,1000.0,,,,,1000.0,hco,msd,sgpheg  schweizerische gesellschaft fuer paediatrische gastroenterologi e universitaets-kin derspital beider basel spitalstrasse 33,basel,sgpheg ( pädiatrische gastroenterologi e) universitäts-kin derspital be,-1
7579,SGPP Schweizerische Gesellschaft für Psychiatrie und Psychotherapie,Bern,CH,Postfach 686,,,,18750.0,,,,,18750.0,hco,sandoz,postfach 686,bern,sgpp  psychiatrie und psychotherapie,8489
9007,SGPP Schweizerische Gesellschaft für Psychiatrie und Psychotherapie,Bern,CH,Postfach 686,,,,42272.25,,,,,42272.25,hco,vifor,postfach 686,bern,sgpp  psychiatrie und psychotherapie,8489
8028,SGPP - Schweiz. Gesellschaft f. Psychiatrie & Psychotherapie,Bern,CH,Altenbergstrasse 29,3000,SGPPBern8,,14050.0,,,,,14050.0,hco,servier,altenbergstrasse 29,bern,sgpp - schweiz. gesellschaft f. psychiatrie & psychotherapie,8489
5125,SGPP / SSPP,Bern,CH,Altenbergstrasse 29,,,0.0,35000.0,0.0,0.0,250.0,0.0,35250.0,hco,janssen,altenbergstrasse 29,bern,sgpp / sspp,-1
413,SGR-SSR,Zürich,CH,Josefstrasse 92,,,,49242.0,,,,,49242.0,hco,abbvie,josefstrasse 92,zuerich,sgr-ssr,10128
5126,SGR-SSR,Zürich,CH,Josefstrasse 92,,,0.0,10080.0,0.0,0.0,0.0,0.0,10080.0,hco,janssen,josefstrasse 92,zuerich,sgr-ssr,10128
414,SGSH,St. Gallen,CH,Rorschacher Strasse 95,,,,2025.0,,,,,2025.0,hco,abbvie,rorschacher strasse 95,saint gallen,sgsh,-1
5629,"SGSM "" Schweizerische Gesellschaft für Sportmedizin""",Bern,CH,Rabbentalstrasse 83,3013,,,1000.0,,,,,1000.0,hco,mepha,rabbentalstrasse 83,bern,"sgsm ""  sportmedizin""",10130
8029,SGSM - Schweizerische Gesellschaft für Sportmedizin,Bern,CH,Rabbentalstrasse 83,3013,SGSMBern,,3000.0,,,,,3000.0,hco,servier,rabbentalstrasse 83,bern,sgsm -  sportmedizin,10130
4921,SGSS,Zürich,CH,Aargauerstrasse 250,,,0.0,600000.0,0.0,0.0,0.0,0.0,600000.0,hco,gruenenthal,aargauerstrasse 250,zuerich,sgss,10034
3306,SGSS,Zürich,CH,Aargauerstrasse 250,,,,600.0,,,,,600.0,hco,bristol,aargauerstrasse 250,zuerich,sgss,10034
415,SGTP,Basel,CH,Socinstrasse 57,,,,1013.0,,,,,1013.0,hco,abbvie,socinstrasse 57,basel,sgtp,-1
4614,SGTRM,Basel,CH,Socinstrasse 57,,,,4000.0,,,,,4000.0,hco,gilead,socinstrasse 57,basel,sgtrm,-1
9008,SGU Schweizerische Gesellschaft für Urologie,Basel,CH,"c/o IMK, Münsterberg 1",,,,3877.2,,,,,3877.2,hco,vifor,cob imk muensterberg 1,basel,sgu  urologie,-1
5127,SGU-SSU,Montreux,CH,Avenue Des Planches 15,,,0.0,14500.0,0.0,0.0,0.0,0.0,14500.0,hco,janssen,avenue des planches 15,montreux,sgu-ssu,-1
8030,SGUM,Diepoldsau,CH,santémed Gesundheitszentren AG - Medbase Diepoldsau - Vordere Kirchstrasse 8,9444,SGUMDiepoldsau,,4050.0,,,,,4050.0,hco,servier,santemed gesundheitszentren ag medbase diepoldsau vordere kirchstrasse 8,diepoldsau,sgum,10132
4779,SGUM Schweizerische Gesellschaft fürUltraschall in der Medizin,Zürich,CH,Postfach,1816,,0.0,1920.0,0.0,0.0,0.0,0.0,1920.0,hco,glaxosmithkline,postfach,zuerich,sgum ultraschall in der medizin,10036
5580,SGUM Schweizerische Gesellschaft fürUltraschall in der Medizin,Zürich,CH,Postfach,,,,3600.0,,,,,3600.0,hco,mepha,postfach,zuerich,sgum ultraschall in der medizin,10036
3318,SGV/SSMC,Winterthur,CH,Industriestrasse 24,,,,23156.0,,,,,23156.0,hco,bristol,industriestrasse 24,winterthur,sgv/ssmc,-1
4615,SGV/SSMC,Winterthur,CH,Industriestrasse 24 c/o MBC Markus Bonelli Consult.,,,,13462.0,,,,,13462.0,hco,gilead,industriestrasse 24 cob mbc markus bonelli consult,winterthur,sgv/ssmc,-1
1142,Sgv/Ssmc Schweizerische Gesellschaft Der Vertrauens-Und Versicherungsärzte,Winterthur,CH,Industriestrasse 24,,,,20830.0,,,,,20830.0,hco,amgen,industriestrasse 24,winterthur,sgv/ssmc schweizerische gesellschaft der vertrauens-und versicherungsärzte,8503
8031,SHG - Schweiz. Hypertonie Gesellschaft,Lausanne,CH,Hôpital Nestlé,1011,SHGLausanne,6000.0,23000.0,,,,,29000.0,hco,servier,hopital nestle,lausanne,shg - schweiz. hypertonie gesellschaft,10011
2877,SHN Swiss hemophilia network,Zürich,CH,Steinwiesstrasse 75,8032,,,10000.0,,,,,10000.0,hco,biotest,steinwiesstrasse 75,zuerich,shn swiss hemophilia network,10135
3235,SHRS,Bern,CH,Schänzlistrasse 33,,,,4000.0,,,,,4000.0,hco,bristol,schaenzlistrasse 33,bern,shrs,10038
416,SHSF - Verein,Zürich,CH,Gloriastrasse 31,,,,8000.0,,,,,8000.0,hco,abbvie,gloriastrasse 31,zuerich,shsf - verein,10136
8300,SICOmed AG,Olten,CH,Vorderer Steinacker 3,,,,,,,,792.24,792.24,hco,ucb,vorderer steinacker 3,olten,sicomed ag,-1
4780,sida.ch Sàrl c/o Gespower Fiduciaire et ConseilsSA,Sion,CH,Rue de l'Avenir 11,,,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,rue de l'avenir 11,sion,sida.ch sàrl ,10137
3110,SIDB-GICID Schweiz. Interessensgruppe fürDiabetesfachberatung,Düdingen,CH,Haselrain 52,3186,,,500.0,,,,,500.0,hco,boehringer,haselrain 52,duedingen,sidb-gicid schweiz. interessensgruppe fürdiabetesfachberatung,10138
1825,SIGA/FSIA Interessengemeinschaft,Sursee,CH,Bahnhofstrasse 7b,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,baxter,bahnhofstrasse 7b,sursee,siga/fsia interessengemeinschaft,8446
4628,SII,Bern,CH,Friedbühlstrasse 51,,,,4000.0,,,,,4000.0,hco,gilead,friedbuehlstrasse 51,bern,sii,-1
8130,Simposio invernale di pediatria c/o Dr. med. Giovanni Ferrari,Lugano,CH,Corso pestalozzi 11,,,,1200.0,,,,,1200.0,hco,stallergenes,corso pestalozzi 11,lugano,simposio invernale di pediatria ,-1
7105,SINCT,Richterswil,CH,Dorfbachstrasse 22,,,,1500.0,,,,,1500.0,hco,pierre,dorfbachstrasse 22,richterswil,sinct,10141
5128,SIOG,Châtelaine,CH,Chemin de Balexert 9,,,40548.0,0.0,0.0,0.0,0.0,0.0,40548.0,hco,janssen,chemin de balexert 9,chatelaine,siog,-1
3272,SIOP,Steinhausen,CH,Industriestrasse 25,,,,50110.0,,,,,50110.0,hco,bristol,industriestrasse 25,steinhausen,siop,-1
7441,SIRMED Schweizer Institut für Rettungsmedizin,Nottwil,CH,Guido A. Zäch Strasse 1,6207,,0.0,0.0,0.0,0.0,24409.0,0.0,24409.0,hco,roche,guido allee zaech strasse 1,nottwil,sirmed schweizer institut für rettungsmedizin,10143
4781,sitem-insel AG,Bern,CH,Schwarztorstrasse 56,,,0.0,0.0,0.0,0.0,1200.0,0.0,1200.0,hco,glaxosmithkline,schwarztorstrasse 56,bern,sitem-insel ag,10144
716,SKG,Basel,CH,Münsterberg 1,,,,3000.0,,,,,3000.0,hco,almirall,muensterberg 1,basel,skg,10047
3289,Skills Lab,Luzern,CH,Spitalstrasse,,,,10400.0,,,,,10400.0,hco,bristol,spitalstrasse,luzern,skills lab,10145
594,Skinmed AG,Aarau,CH,Herzogstrasse 10,5000,,,2000.0,,,,,2000.0,hco,allergan,herzogstrasse 10,aarau,skinmed ag,-1
2841,SMA Switzerland,Heimberg,CH,Alpenstrasse 76,,,5000.0,,,,1333.0,,6333.0,hco,biogen,alpenstrasse 76,heimberg,sma switzerland,10146
4448,Smartaging Swiss Academy Ag,Zürich,CH,Bürglistrasse 11,,Smartaging_Swiss_Ac ademy_AG,,2160.0,,,6200.0,,8360.0,hco,galderma,buerglistrasse 11,zuerich,smartaging swiss academy ag,10147
2745,SMG - SSM,Lausanne,CH,Rue de la Vigie 5 c/o Dr Dorothea Wunder,,,,2500.0,,,,,2500.0,hco,bgp,rue de la vigie 5 centreo docteur dorothea wunder,lausanne,smg - ssm,-1
6175,SMOB Swiss Society for the Study of morbid Obesity c/o Dr. Felix Bauknecht,Küsnacht ZH,CH,SMOB Swiss Society for the Study - of morbid Obesity - c/o Dr. Felix Bauknecht Tödistrasse 7,,,,1500.0,,,,,1500.0,hco,msd,smob swiss society for the study of morbid obesity centreoffice doctor felix bauknecht todistrasse 7,kuesnacht zh,smob swiss society for the study of morbid obesity ,-1
8301,SNaG,Zürich,CH,n.a.,,,,1500.0,,,,,1500.0,hco,ucb,na,zuerich,snag,-1
2842,SNG c/o IMK,Basel,CH,Münsterberg 1,,,,43000.0,,,62000.0,,105000.0,hco,biogen,muensterberg 1,basel,sng ,8511
8032,SNM - Société Neuchâteloise de Médecine,Hauterive NE,CH,Les Theyers 2,2068,SNMHauteriveNE,,2000.0,,,,,2000.0,hco,servier,les theyers 2,hauterive nord est,snm - société neuchâteloise de médecine,10150
9115,SNS Swiss Academy of Young Neurologists,Basel,CH,c/o IMK Institut für Medizin und Kommunikation - Münsterberg 1,,,0.0,2154.0,0.0,0.0,0.0,0.0,2154.0,hco,zambon,cob imk institut fuer medizin und kommunikation muensterberg 1,basel,sns swiss academy of young neurologists,-1
3676,Societa Ticinese Di Dermatologia E Venerologia,Lugano,CH,Via Carlo Frasca 10,,,,1000.0,1000.0,,,,2000.0,hco,celgene,via carlo frasca 10,lugano,societa ticinese di dermatologia e venerologia,8636
3250,SOCIETE DEXPLOITAT DE LHOPITAL,St. Imier,CH,Les Fontenayes 17,,,,2500.0,,,,,2500.0,hco,bristol,les fontenayes 17,saint imier,societe dexploitat de lhopital,-1
1144,Societe Neuchateloise De Medecinesnm,La-Chaux-De- Fonds,CH,Rue De Chasseral 20,,,,4000.0,,,,,4000.0,hco,amgen,rue de chasseral 20,la-chaux-de fonds,societe neuchateloise de medecinesnm,-1
2007,Societe Suisse d'Orthopaedie et de Traumatologie,Grandvaux,CH,Chemin de la Bovarde 19,1091,40525295,0.0,11416.25,0.0,0.0,0.0,0.0,11416.25,hco,bayer,chemin de la bovarde 19,grandvaux,societe suisse d'orthopaedie et de traumatologie,10160
417,Society for Oll in Europe,Lausanne,CH,Centre For Ophtalmic Specialized Carrière,,,,2000.0,,,,,2000.0,hco,abbvie,centre for ophtalmic specialized carriere,lausanne,society for oll in europe,10161
2008,Society for Ophthalmo-Immuno- Infectiology in Europe,Genève,CH,Boulevard de la Cluse 67,1205,1051972347,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hco,bayer,boulevard de la cluse 67,geneve,society for ophthalmo-immuno- infectiology in europe,-1
2004,Società Di Ultrasonologia Medica Della Svizzera Italiana (SUMSI),Mezzovico,CH,Via Piraree 6,6805,1052362378,0.0,300.0,0.0,0.0,0.0,0.0,300.0,hco,bayer,via piraree 6,mezzovico,società di ultrasonologia medica della svizzera italiana (sumsi),-1
6858,Società Svizzera di Medicina Interna Generale - TI,Paradiso,CH,Via General Guisan 10,,,,1000.0,,,,,1000.0,hco,novo,via general guisan 10,paradiso,società svizzera di medicina interna generale - ti,10162
4782,Società Svizzera di Medicina Interna Generale delCanton Ticino (SSMIG-TI),Paradiso,CH,Via General Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,via general guisan 10,paradiso,società svizzera di medicina interna generale delcanton ticino (ssmig-ti),10162
4783,Società Ticinese degli Allergologi e Immunologi,Pregassona,CH,Via alle Vigne 7,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,via alle vigne 7,pregassona,società ticinese degli allergologi e immunologi,10164
5174,Società Ticinese di Dermatologia e Venereologia,Lugano,CH,"Società Ticinese di Dermatologia e Venereologia, Segretario STDV",6900,,,1000.0,,,,,1000.0,hco,leo,societa ticinese di dermatologia e venereologia segretario stdv,lugano,società ticinese di dermatologia e venereologia,10157
2005,Società Ticinese di Medicina Geriatrica (STiMeGer),Chiasso,CH,Corso San Gottardo 89,6830,1052939242,0.0,600.0,0.0,0.0,0.0,0.0,600.0,hco,bayer,corso san gottardo 89,chiasso,società ticinese di medicina geriatrica (stimeger),10284
4199,Società Ticinese di Psichiatria e Psicoterapia STPP,Coldrerio,CH,Via Campagnola 112,,,,1500.0,,,,,1500.0,hco,eli,via campagnola 112,coldrerio,società ticinese di psichiatria e psicoterapia stpp,9392
5387,Società Ticiniese di Psichiatria e Psicoterapia,,CH,,,,,1500.0,,,,,1500.0,hco,lundbeck,nan,nan,società ticiniese di psichiatria e psicoterapia,-1
6458,Societá Ticinese degli Allergologi ed Immunologi (STAI),Montagnola,CH,"Lugano, Via Tesserete 26",,,350.0,,,,,,350.0,hco,mundipharma,lugano via tesserete 26,montagnola,societá ticinese degli allergologi ed immunologi (stai),10163
1143,Socièta Svizzera Di Medicina Interna Generale Del Canton Ticino,Paradiso,CH,Via Guisan 10,,,,500.0,,,,,500.0,hco,amgen,via guisan 10,paradiso,socièta svizzera di medicina interna generale del canton ticino,10162
4784,Société Médicale de Genève,Genève,CH,Av. de la Roseraie 76,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,glaxosmithkline,avenue de la roseraie 76,geneve,société médicale de genève,-1
4922,Société Neuchâteloise,H Mauétdeericvien eNE,CH,Les Theyers 2,,,0.0,250000.0,0.0,0.0,0.0,0.0,250000.0,hco,gruenenthal,les theyers 2,hof mauetdeericvien ene,société neuchâteloise,-1
4785,Société Neuchâteloise de Médecine,Couvet,CH,Grand-Rue 36,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,grand-rue 36,couvet,société neuchâteloise de médecine,10150
6176,Société Neuchâteloise de Médecine SNM,Couvet,CH,Grand'Rue 36BIS,,,,2500.0,,,,,2500.0,hco,msd,grand rue 36bis,couvet,société neuchâteloise de médecine snm,10150
4200,Société Neuchâteloise de Médecine SNM,Couvet,CH,"Péquignot et Schwab avocats, Grand'Rue 36B",,,,2500.0,,,,,2500.0,hco,eli,pequignot etage schwab avocats grand rue 36b,couvet,société neuchâteloise de médecine snm,10150
9130,Société Neuchâteloise de Pédiatrie,La Chaux-de-Fonds,CH,Rue du Parc 9B,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,zambon,rue du parc 9b,la chaux-de-fonds,société neuchâteloise de pédiatrie,-1
4786,Société Neuchâteloise de Pédiatrie,Marin,CH,Verger-en-Joran 4,,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,glaxosmithkline,verger-en-joran 4,marin,société neuchâteloise de pédiatrie,8507
2746,Société Neuchâteloise SNM,Couvet,CH,Grand'Rue 36B Péquignot et Schwab avocats,,,,2000.0,,,,,2000.0,hco,bgp,grand rue 36b pequignot etage schwab avocats,couvet,société neuchâteloise snm,10150
3269,Société Neuchâteloise SNM,Couvet,CH,Grand'Rue 36B,,,,3000.0,,,,,3000.0,hco,bristol,grand rue 36b,couvet,société neuchâteloise snm,10150
2006,Société Neuchâteloise SNM,Couvet,CH,Grand'Rue 36BIS,2108,40524659,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,grand rue 36bis,couvet,société neuchâteloise snm,10150
7784,Société Suisse d'Endocrinologie et Diabétologie Pédiatriques,Baden,CH,Rütistrasse 3a,5400,,,2000.0,,,,,2000.0,hco,sanofi,ruetistrasse 3a,baden,société suisse d'endocrinologie et diabétologie pédiatriques,-1
9009,"Société Suisse de Gynécologie et d'Obstétrique, gynécologie suisse",Gossau ZH,CH,Industriestrasse 37,,,,18825.95,,,,,18825.95,hco,vifor,industriestrasse 37,gossau zh,"société suisse de gynécologie et d'obstétrique, gynécologie suisse",-1
9141,Société Suisse de Pédiatrie SSP (Gemeinsame Jahresversammlun g SSP & SSCP),Satigny,CH,c/o MCI Suisse SA - Rue du Pré-Bouvier 9,,,0.0,3888.0,0.0,0.0,0.0,0.0,3888.0,hco,zambon,centreo mci suisse son altesse rue du pre-bouvier 9,satigny,société suisse de pédiatrie ssp (gemeinsame jahresversammlun g ssp & sscp),-1
1672,Société suisse d’Allergologie et D’Immunologie (SSAI),Bern,CH,Scheibenstrasse 14 Postfach 1,,,0.0,9800.0,0.0,0.0,0.0,0.0,9800.0,hco,astrazeneca,scheibenstrasse 14 postfach 1,bern,société suisse d’allergologie et d’immunologie (ssai),8441
9010,Société Suisse pour la mucoviscidose (CFCH),Bern,CH,Alterbergstrasse 29,,,,20678.4,,,,,20678.4,hco,vifor,alterbergstrasse 29,bern,société suisse pour la mucoviscidose (cfch),-1
7580,Société Vaudoise de  Pharmacie,Paudex,CH,Route du Lac 2,,,8000.0,,,,,,8000.0,hco,sandoz,route du lac 2,paudex,société vaudoise de  pharmacie,10167
6177,Société Vaudoise de Médecine (SVM),Lausanne,CH,Chemin de Mornex 38,,,,11500.0,,,,,11500.0,hco,msd,chemin de mornex 38,lausanne,société vaudoise de médecine (svm),10169
1673,Société Vaudoise de Médecine (SVM),Lausanne,CH,Chemin de Mornex 38,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,astrazeneca,chemin de mornex 38,lausanne,société vaudoise de médecine (svm),10169
5175,Société Vaudoise de Pharmacie,Paudex,CH,Route Du Lac 2,1094,,,1000.0,,,,,1000.0,hco,leo,route du lac 2,paudex,société vaudoise de pharmacie,10167
7785,Société Vaudoise de Pharmacie,Paudex,CH,Rte du Lac 2,1094,,,3000.0,,,,,3000.0,hco,sanofi,route du lac 2,paudex,société vaudoise de pharmacie,10167
717,Société Vaudoise de Pharmacie,Paudex,CH,Route Du Lac 2,,,,928.51,,,,,928.51,hco,almirall,route du lac 2,paudex,société vaudoise de pharmacie,10167
4201,Société Vaudoise de Pharmacie,Paudex,CH,Route Du Lac 2,,,,11000.0,,,,,11000.0,hco,eli,route du lac 2,paudex,société vaudoise de pharmacie,10167
1145,Sohc,Zürich,CH,Talackerstrasse 50,,,,30000.0,,,,,30000.0,hco,amgen,talackerstrasse 50,zuerich,sohc,-1
8033,SOHC Trägerverein Swiss Oncology & Hematology Congress,Zürich,CH,Talackerstrasse 50,8001,TrägervereinSwissOncologyHematologyCongressZürich,,5000.0,,,,,5000.0,hco,servier,talackerstrasse 50,zuerich,sohc trägerverein swiss oncology & hematology congress,10341
7581,Solothurn Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,,1000.0,,,,,1000.0,hco,sandoz,schloessliweg 2-6,solothurn,solothurn spitäler ag,10183
7777,Solothurner Spitaler Ag,Solothurn,CH,Schöngrünstrasse 36a,4500,,,1000.0,,,9358.0,2757.1,13115.1,hco,sanofi,schoengruenstrasse 36a,solothurn,solothurner spitaler ag,8757
5607,Solothurner Spitäler,Solothurn,CH,Schlössliweg 6,4500,,,4000.0,,,,,4000.0,hco,mepha,schloessliweg 6,solothurn,solothurner spitäler,10183
7442,Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,4500,,0.0,1000.0,448.0,981.7,0.0,0.0,2429.7,hco,roche,schloessliweg 2-6,solothurn,solothurner spitäler ag,10183
4787,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 42,,,0.0,5923.5,0.0,0.0,807.75,0.0,6731.25,hco,glaxosmithkline,schoengruenstrasse 42,solothurn,solothurner spitäler ag,8757
5380,Solothurner Spitäler AG,Solothurn,CH,Solothurn,,,,7539.0,,,,,7539.0,hco,lundbeck,solothurn,solothurn,solothurner spitäler ag,8757
9011,Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 6,,,,3769.5,,,1615.5,,5385.0,hco,vifor,schloessliweg 6,solothurn,solothurner spitäler ag,10183
9104,Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,,,0.0,648.0,0.0,0.0,0.0,0.0,648.0,hco,zambon,schloessliweg 2-6,solothurn,solothurner spitäler ag,10183
6178,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36A,,,,1300.0,,,,,1300.0,hco,msd,schoengruenstrasse 36a,solothurn,solothurner spitäler ag,8757
2009,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36a,4500,40522689,0.0,7800.0,0.0,0.0,0.0,0.0,7800.0,hco,bayer,schoengruenstrasse 36a,solothurn,solothurner spitäler ag,8757
6459,Solothurner Spitäler AG,Solothurn,CH,"Olten, Baslerstrasse 150",,,3000.0,,,,,,3000.0,hco,mundipharma,olten baslerstrasse 150,solothurn,solothurner spitäler ag,9055
6859,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36a,,,,2300.0,,,5250.0,,7550.0,hco,novo,schoengruenstrasse 36a,solothurn,solothurner spitäler ag,8757
8034,Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,4500,SolothurnerSpitälerSolothurn,,8429.0,643.0,1241.0,2000.0,,12313.0,hco,servier,schloessliweg 2-6,solothurn,solothurner spitäler ag (soh),10183
418,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,,1000.0,,,,,1000.0,hco,abbvie,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
3333,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,,1000.0,,,,,1000.0,hco,bristol,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
5129,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,hco,janssen,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
3677,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,WCHH05695185,,,,,888.0,,887.65,hco,celgene,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
1146,Solothurner Spitäler Ag Soh,Solothurn,CH,Schöngrünstrasse 42,,,,864.0,277.59,371.04,500.0,,2012.63,hco,amgen,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
7011,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,,4692.5,,,,,4692.5,hco,otsuka,schoengruenstrasse 42,solothurn,solothurner spitäler ag soh,8757
5575,"Solothurner Spitäler AG, Psychiatrische Dienste",Solothurn,CH,Weissensteinstrasse 102,,,,2500.0,,,,,2500.0,hco,mepha,weissensteinstrasse 102,solothurn,"solothurner spitäler ag, psychiatrische dienste",9055
5589,"Solothurner Spitäler AG, Psychiatrische Dienste",Solothurn,CH,Weissensteinstrasse102,,,,2500.0,,,,,2500.0,hco,mepha,weissensteinstrasse102,solothurn,"solothurner spitäler ag, psychiatrische dienste",9055
4788,Somnosana GmbH,Hunzenschwil,CH,Birenackerstrasse 13,,,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hco,glaxosmithkline,birenackerstrasse 13,hunzenschwil,somnosana gmbh,-1
419,Sonar Gruppe,Bern,CH,Bahnhofplatz 1,,,20000.0,,,,,,20000.0,hco,abbvie,bahnhofplatz 1,bern,sonar gruppe,10186
1147,Sonnenhofspital -Lindenhof Ag,Bern,CH,Buchserstrasse 30,,,,,,,800.0,,800.0,hco,amgen,buchserstrasse 30,bern,sonnenhofspital -lindenhof ag,9577
9012,Spezialärzteverein Zofingen,Zofingen,CH,Strengelbacherstrasse 11,,,,500.0,,,,,500.0,hco,vifor,strengelbacherstrasse 11,zofingen,spezialärzteverein zofingen,10191
2010,Spital Bülach,Bülach,CH,Spitalstrasse 24,8180,40521474,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0,hco,bayer,spitalstrasse 24,buelach,spital bülach,10199
4789,Spital Bülach,Bülach,CH,Spitalstrasse 24,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,glaxosmithkline,spitalstrasse 24,buelach,spital bülach,10199
1542,Spital Davos AG,Davos Platz,CH,Promenade 4,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,astrazeneca,promenade 4,davos platz,spital davos ag,10200
1547,Spital Dornach,Dornach,CH,Spitalweg 11,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,spitalweg 11,dornach,spital dornach,10184
6460,Spital Dornach,Dornach,CH,"Dornach, Spitalweg 11",,,1500.0,,,,,,1500.0,hco,mundipharma,dornach spitalweg 11,dornach,spital dornach,10184
