,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,parent,r_name,r_location,r_address,r_ratio,log
3702,Secrétariat Du Cap Ofac,Nyon,CH,Rue Juste-Olivier 16,1260,,,1620.0,,,,,1620.0,hco,sanofi,rue juste-olivier 16,nyon,3702,36,24,22,82,
641,Section of Pharmaceutical Sciences University of Geneva,Genève,CH,Quai E-Ansermet 30,,,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,quai e-ansermet 30,geneve,641,40,32,24,96,
3430,Sede cent Oncol. Svizz. Italiana,Bellinzona,CH,Via Ospedale,,,,1000.0,,,,,1000.0,hco,pierre,via ospedale,bellinzona,3430,37,43,21,101,
3431,See-Spital Horgen,Horgen,CH,Asylstrasse 19,,7601002107938,,500.0,,,,,500.0,hco,pierre,asylstrasse 19,horgen,1796,28,32,20,80,"name=100,location=100,address=100,total=300"
1796,See-Spital Horgen,Horgen,CH,Asylstrasse 19,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,glaxosmithkline,asylstrasse 19,horgen,896,28,32,20,80,"name=100,location=100,address=100,total=300"
896,See-Spital Horgen,Horgen,CH,Asylstrasse 19,8810,40537920,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,asylstrasse 19,horgen,3431,28,32,20,80,"name=100,location=100,address=100,total=300"
3962,See-Spital Horgen - Gastroenterologie,Horgen,CH,Asylstrasse 19,8810,,0,0,313.23,548.29,0,0,861.52,hco,takeda,asylstrasse 19,horgen,3431,37,32,20,89,"name=100,location=100,address=100,total=300"
3787,See-Spital Standort Horgen,Horgen,CH,Asylstrasse 19,8810,SeeSpitalHorgen,,500.0,,,,,500,hco,servier,asylstrasse 19,horgen,3431,32,32,20,84,"name=100,location=100,address=100,total=300"
573,See-Spital Standort Horgen,Horgen,CH,Asylstrasse 19,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,asylstrasse 19,horgen,3431,32,32,20,84,"name=100,location=100,address=100,total=300"
3703,See-Spital Standort Horgen - Innere Medizin,Horgen 1,CH,Asylstr. 19,8810,,,,,,1000.0,,1000.0,hco,sanofi,asylstrasse 19,horgen 1,3431,37,29,20,86,"name=100,location=100,address=100,total=300"
989,SeelandNet,Lyss,CH,Bahnhofstrasse 15a,,,,2000.0,,,,,2000.0,hco,bgp,bahnhofstrasse 15a,lyss,3121,19,12,29,60,"name=100,location=100,address=100,total=300"
3121,SeelandNet Solution GmbH Ärztenetzwerk des Bieler Seelands,Lyss,CH,Bahnhofstrasse 15a,,,,1000.0,,,,,1000,hco,novo,bahnhofstrasse 15a,lyss,897,35,12,29,76,"name=87,location=100,address=100,total=287"
897,SeelandNet Ärztenetzwerk des Bieler Seelandes,Lyss,CH,Bahnhofstrasse 15a,3250,40700054,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,bahnhofstrasse 15a,lyss,989,36,12,29,77,"name=100,location=100,address=100,total=300"
2753,Seespital,Horgen,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,horgen,2753,17,32,11,60,
3327,Sektion Gäu,Luzern,CH,Schwanenplatz 7,,,0.0,1000,0,0,0,0,1000,hco,pfizer,schwanenplatz 7,luzern,3046,17,42,32,91,"name=100,location=100,address=100,total=300"
3122,Sektion Praktizierende Endokrinologen,Nürensdorf,CH,Haldenweidstrasse 5,,,,5000.0,,,,,5000,hco,novo,haldenweidstrasse 5,nuerensdorf,3122,36,33,34,103,
3123,Selbsthilfegruppe Turner-Syndrom Schweiz,Wädenswil,CH,Neudorfstrasse 32,,,3000.0,,,,,,3000,hco,novo,neudorfstrasse 32,waedenswil,3123,31,35,24,90,
2754,Sensler Ärzteverein,Tafers,CH,,,,1000.0,,,,,,1000.0,hco,mundipharma,nan,tafers,2619,30,32,11,73,"name=100,location=100,address=12,total=212"
2619,Sensler Ärzteverein Herr Dr. med. Alexander Kunz,Tafers,CH,Zelgstrasse 25,,,,1500.0,,,,,1500.0,hco,msd,zelgstrasse 25,tafers,1145,39,32,33,104,"name=100,location=100,address=100,total=300"
1145,Sensler Ärzteverein Herr Dr. med.Alexander Kunz,Tafers,CH,Zelgstrasse 25,1712,,,1500.0,,,,,1500.0,hco,boehringer,zelgstrasse 25,tafers,1145,39,32,33,104,
3868,Service de Chirurgie Pédiatrique:CHUV,Lausanne,CH,Rue Du Bugnon 46,,,,654.8,,2947.86,,,3602.66,hco,shire,rue du bugnon 46,lausanne,704,35,48,25,108,"name=100,location=100,address=100,total=300"
3999,"Servizio di Ematologia, Instituto Oncologicodella Svizzera Italiana e Laboratorio di Ematologia, EOLAB",Bellinzona,CH,Ospedale San Giovanni,,,,2000.0,,,,,2000,hco,teva,ospedale san giovanni,bellinzona,3999,38,43,27,108,
2093,Servizio medico delle Strutture carcerarie ticinesi,Lugano,CH,Casella Postale,6277,,,800.0,,,,,800.0,hco,lundbeck,casella postale,lugano,2093,39,42,19,100,
2484,SfwF,Zürich,CH,Birmensdorferstr asse 497,,,,1500.0,,,,,1500.0,hco,merck,birmensdorferstr asse 497,zuerich,4271,3,30,39,72,"name=100,location=100,address=82,total=282"
3869,Sgai Schweiz. Gesellschaft Für Allergologie Und Immunologie,Bern,CH,Scheibenstrasse 20,,,,13500.0,,,,,13500.0,hco,shire,scheibenstrasse 20,bern,108,42,24,35,101,"name=94,location=100,address=100,total=294"
380,Sgdv,Bern,CH,Dalmazirain 11,,,,7808.4,,,,,7808.4,hco,amgen,dalmazirain 11,bern,1976,6,24,27,57,"name=100,location=100,address=100,total=300"
381,Sgfh,Breitenbach,CH,Blattenackerweg 33,,,,4000.0,,,,,4000.0,hco,amgen,blattenackerw 33,breitenbach,381,9,33,38,80,
382,Sghc - Schweizerischegesellschaft Für Herzund Thorakalegefässchirurgie,Bern,CH,Münstergasse 72,,,,16227.0,,,,,16227.0,hco,amgen,muenstergasse 72,bern,382,36,24,31,91,
383,Sgim-Ssmi,Basel,CH,Solothurnerstrasse 68,,,,10440.0,,,,,10440.0,hco,amgen,solothurnerstrasse 68,basel,383,17,33,32,82,
385,Sgk - Ssc,Bern,CH,Dufourstrasse30,,,,16227.0,,,,,16227.0,hco,amgen,dufourstrasse30,bern,385,17,24,13,54,
384,Sgk Schweizerischegesellschaft Fürkardiologie,Bern,CH,Schwarztorstrasse 18,,,,30000.0,,,,,30000.0,hco,amgen,schwarztorstrasse 18,bern,384,38,24,28,90,
386,Sgr-Ssr,Zürich,CH,Josefstrasse 92,,,,10432.8,,,,,10432.8,hco,amgen,josefstrasse 92,zuerich,2126,17,30,26,73,"name=100,location=100,address=100,total=300"
387,Sgum - Schweizerischegesellschaftfurultraschall In Dermedizin,Diepoldsau,CH,Vorderekirchgasse 8,,,,3840.0,,,,,3840.0,hco,amgen,vorderekirchgasse 8,diepoldsau,387,38,26,34,98,
3628,Sida.ch,Sion,CH,"Gespoer, Rue de l'Avenir 11",,,,,,,1000.0,,1000.0,hco,sandoz,gespoer rue de l'avenir 11,sion,3628,20,24,33,77,
2755,Siloah AG,Gümligen,CH,,,,246.0,,,,,,246.0,hco,mundipharma,nan,guemligen,2755,17,64,11,92,
4335,SingStimmZentrum Zürich,Schlieren,CH,Uitikonerstrasse 8,,,0.0,400.0,0.0,0.0,0.0,0.0,400.0,hco,zambon,uitikonerstrasse 8,schlieren,4335,31,36,29,96,
388,Siog,Genève,CH,Route Desmorillons 1-5,,,6389.02,17256.8,,,,,23645.82,hco,amgen,route desmorillons 1-5,geneve,1981,6,32,21,59,"name=100,location=100,address=98,total=298"
3872,Sion Hôpital régional,Sion,CH,Avenue du Grand-Champsec 80,,,,500.0,,,,,500.0,hco,shire,avenue du grand-champsec 80,sion,3872,30,24,33,87,
1179,Skills Lab,Luzern,CH,Spitalstrasse,,,,15060.0,,,648.0,,15708,hco,bristol,spitalstrasse,luzern,1179,19,42,21,82,
222,Smartaging Swiss Academy AG,Zürich,CH,Bürglistrasse 11,8002,,,10000.0,,,,,10000.0,hco,allergan,buerglistrasse 11,zuerich,2024,36,30,24,90,"name=100,location=100,address=100,total=300"
2024,Smartaging Swiss Academy AG,Zürich,CH,Bürglistrasse 11,8002,,,500.0,,,,,500.0,hco,leo,buerglistrasse 11,zuerich,1623,36,30,24,90,"name=100,location=100,address=100,total=300"
1623,Smartaging Swiss Academy AG,Zürich,CH,Bürglistrasse 11,,Smartaging_Swiss_Ac ademy_AG,,5000.0,,,,,5000.0,hco,galderma,buerglistrasse 11,zuerich,222,36,30,24,90,"name=100,location=100,address=100,total=300"
389,Societe Neuchateloisede Medecinesnm,La Chaux-de-Fonds,CH,Rue Dechasseral 20,,,,2500.0,,,,,2500.0,hco,amgen,rue dechasseral 20,la chaux-de-fonds,389,37,33,29,99,
900,Societe Suisse d'Orthopaedie et de Traumatologie,Grandvaux,CH,Chemin de la Bovarde 19,1091,40525295,0.0,24408.0,0.0,0.0,0.0,0.0,24408.0,hco,bayer,chemin de la bovarde 19,grandvaux,900,44,18,31,93,
116,Society for Ophthalmo-Immunoinfectivology in Europe,Lausanne,CH,Rue Charles-monnard 6,,,,56013.0,,,,,56013.0,hco,abbvie,rue charles-monnard 6,lausanne,903,32,48,32,112,"name=100,location=100,address=100,total=300"
903,Society for Ophthalmo-Immunoinfectivology in Europe,Lausanne,CH,Rue Charles-monnard 6,1003,1051972347,0.0,36880.75,0.0,0.0,0.0,0.0,36880.75,hco,bayer,rue charles-monnard 6,lausanne,903,32,48,32,112,
4257,Società Svizzera di Medicina Interna Generale del Canton Ticino (SSMIG - TI),Paradiso,CH,Via General Guisan 10,,,,1000.0,,,,,1000.0,hco,vifor,via general guisan 10,paradiso,471,39,19,32,90,"name=100,location=100,address=100,total=300"
471,Società Svizzera di Medicina Interna Generale – TI (SSMIG-TI),Paradiso,CH,Via General Guisan 10,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,via general guisan 10,paradiso,471,42,19,32,93,
3792,Società Svizzera di Psichiatria Sociale,Mendrisio,CH,Via Pasta 3A,6850,SocietàSvizzeradiPsichiatriaSocialeMendrisio,,750.0,,,,,750,hco,servier,via pasta 3a,mendrisio,3792,38,18,14,70,
2756,Società Ticinese Allergologi e Immunologi del Canton Ticino,Montagnola,CH,,,,350.0,,,,,,350.0,hco,mundipharma,nan,montagnola,2756,38,26,11,75,
2979,Società Ticinese degli Allergologi ed Immunologi del Canton Ticino (STAI) ,Pregassona,CH,Via alle vigne 7,,,350.00,1000.0,0,0,0,0,1350.00,hco,novartis,via alle vigne 7,pregassona,2979,39,26,25,90,
2025,Società Ticinese di Dermatologia e Venereologia,Lugano,CH,"Società Ticinese di Dermatologia e Venereologia, Segretario STDV",6900,,,1000.0,,,,,1000.0,hco,leo,societa ticinese di dermatologia e venereologia segretario stdv,lugano,2025,33,42,20,95,
2094,Società Ticiniese di Psichiatria e Psicoterapia c/o Markusa Ferrari,Coldrerio,CH,Via Campagnola 112,,,,1500.0,,,,,1500.0,hco,lundbeck,via campagnola 112,coldrerio,2094,45,27,18,90,
2980,Società ticinese di dermatologia e venereologia c/o Dr. med. Patrizia Carrozza,Bellinzona,CH,Viale Stazione 16,,,0,1000.0,0,0,0,0,1000.00,hco,novartis,viale stazione 16,bellinzona,2980,39,43,36,118,
2095,Sociéte Suisse de Psychothérapie Interpersonnelle,Crans-Montana,CH,Rue Marigny 4,,,,2500.0,,,,,2500.0,hco,lundbeck,rue marigny 4,crans-montana,2095,44,23,34,101,
2757,Sociéte Vaudoise de Médecine,Lausanne,CH,,,,12500.0,,,,,,12500.0,hco,mundipharma,nan,lausanne,1677,36,48,11,95,"name=98,location=100,address=18,total=216"
2248,Société Médicale du Canton du Jura,Delémont,CH,Rue de TAvenir 12,,,,1600.0,,,,,1800.0,hco,menarini,rue de tavenir 12,delemont,2248,31,38,24,93,
2247,"Société Neuchàteloise de Médecine, SNM ",La Chaux-de-Fonds,CH,Rue de Chasseral 20,,,,3000.0,,,,,2000.0,hco,menarini,rue de chasseral 20,la chaux-de-fonds,2247,38,33,29,100,
1223,Société Neuchâteloise SNM,Couvet,CH,Grand'Rue 36B,,,,2500.0,,,,,2500,hco,bristol,grand rue 36b,couvet,899,26,21,28,75,"name=100,location=100,address=100,total=300"
4331,Société Neuchâteloise de Médecine,Hauterive,CH,Les Theyers 2,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,zambon,les theyers 2,hauterive,4331,37,45,28,110,
1797,Société Neuchâteloise de Médecine,Couvet,CH,Grand-Rue 36,,,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,glaxosmithkline,grand-rue 36,couvet,899,37,21,29,87,"name=100,location=100,address=96,total=296"
1147,Société Neuchâteloise de Médecine SNM,Couvet,CH,Grand'Rue 36BIS,2108,,,5000.0,,,,,5000.0,hco,boehringer,grand rue 36bis,couvet,2981,38,21,26,85,"name=100,location=100,address=100,total=300"
899,Société Neuchâteloise de Médecine SNM,Couvet,CH,Grand'Rue 36B,2108,40524659,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0,hco,bayer,grand rue 36b,couvet,1515,38,21,28,87,"name=100,location=100,address=100,total=300"
1515,Société Neuchâteloise de Médecine SNM,Couvet,CH,"Péquignot et Schwab avocats, Grand'Rue 36B",,,,5000.0,,,,,5000,hco,eli,pequignot etage schwab avocats grand rue 36b,couvet,1223,38,21,23,82,"name=100,location=100,address=100,total=300"
2981,Société Neuchâteloise de Médecine SNM,Couvet,CH,Grand'Rue 36BIS,,,0,2000.0,0,0,0,0,2000.00,hco,novartis,grand rue 36bis,couvet,3343,38,21,26,85,"name=100,location=100,address=100,total=300"
3343,Société Neuchâteloise de Médecine SNM,Couvet,CH,Grand'rue 36bis,,,0.0,4000,0,0,0,0,4000,hco,pfizer,grand rue 36bis,couvet,1147,38,21,26,85,"name=100,location=100,address=100,total=300"
1798,Société Neuchâteloise de Pédiatrie,Marin,CH,Verger-en-Joran 4,,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,glaxosmithkline,verger-en-joran 4,marin,1798,37,33,36,106,
1624,Société Neuchâteloise de Pédiatrie,Lo Locle,CH,Côte 2,,Societe_Neuchotelois e_de_Pediatrie,,800.0,,,,,800.0,hco,galderma,cote 2,lo locle,1624,37,29,27,93,
4332,Société Neuchâteloise de Pédiatrie,La Chaux-de-Fonds,CH,Rue du Parc 9B,,,0.0,800.0,0.0,0.0,0.0,0.0,800.0,hco,zambon,rue du parc 9b,la chaux-de-fonds,4332,37,33,27,97,
4333,Société Suisse Romande de Rhinologie,Biel/Bienne,CH,c/o Dr. Ariane Baumann - Silbergasse 7,,,0.0,600.0,0.0,0.0,0.0,0.0,600.0,hco,zambon,cob doktor ariane baumann silbergasse 7,biel bienne,4333,40,42,29,111,
3704,Société Suisse d'Endocrinologie et Diabétologie Pédiatriques,Baden,CH,Rütistrasse 3a,5400,,,,,1000.0,,,1000.0,hco,sanofi,ruetistrasse 3a,baden,3704,41,33,26,100,
1517,Société Suisse d'Endocrinologie et de Diabétologie Pédiatrique,Genève,CH,"c/o Hôpitaux Univérsit. , Rue Willy-Donzé 6",,,,2500.0,,,,,2500,hco,eli,centreo hopitaux universit rue willy-donze 6,geneve,1517,42,32,27,101,
3793,Société Suisse de Psychothérapie Interpersonnelle,Genève,CH,Rue du Conseil-Général 16,1205,SociétéSuissePsychothérapieInterpersonnelleGenève,,2000.0,,,,,2000,hco,servier,rue du conseil-general 16,geneve,3793,44,32,34,110,
3344,Société Suisse de Pédiatrie,Fribourg,CH,Rue de l'Hôpital 15,,,0.0,9158,0,0,0,0,9158,hco,pfizer,rue de l'hopital 15,fribourg,1516,37,29,29,95,"name=100,location=100,address=100,total=300"
1516,Société Suisse de Pédiatrie - Schweizerische Gesellschaft für Pädiatrie,Fribourg,CH,Rue de l'Hôpital 15,,,,1800.0,,,,,1800,hco,eli,rue de l'hopital 15,fribourg,1788,43,29,29,101,"name=100,location=100,address=100,total=300"
2249,Société Suisse de Sexologie,Lausanne,CH,3 rue Caroline,,,,2000.0,,,,,2800.0,hco,menarini,3 rue caroline,lausanne,901,37,48,33,118,"name=100,location=100,address=100,total=300"
901,Société Suisse de Sexologie,Lausanne,CH,Rue Caroline 3,1003,1060282325,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,rue caroline 3,lausanne,2102,37,48,33,118,"name=82,location=100,address=100,total=282"
2096,Société Suisse de psychotraumatologie,Genève,CH,"Av, Krieg 15",,,,500.0,,,,,500.0,hco,lundbeck,avenue krieg 15,geneve,2096,37,32,45,114,
4258,Société Suisse pour la mucoviscidose (CFCH),Bern,CH,Alterbergstrasse 29,,,,,,,21800.0,,21800.0,hco,vifor,alterbergstrasse 29,bern,4258,36,24,23,83,
1518,Société Valaisanne de Pharmacie,Granges VS,CH,Rue de Robinson 43,,,,2000.0,,,,,2000,hco,eli,rue de robinson 43,granges medio campidano,2591,33,28,29,90,"name=100,location=100,address=89,total=289"
2358,Société Valaisanne de pharmacie,Granges,CH,,3977,,,2400.0,,,,,2480,hco,mepha,nan,granges,1518,33,40,11,84,"name=100,location=100,address=19,total=219"
1677,Société Vaudoise de Médecine,Lausanne,CH,Chemin de Mornex 38,,,,12420.0,,,,,12420.0,hco,gilead,chemin de mornex 38,lausanne,902,34,48,34,116,"name=100,location=100,address=100,total=300"
902,Société Vaudoise de Médecine,Lausanne,CH,Chemin De Mornex 38,1002,40524135,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0,hco,bayer,chemin de mornex 38,lausanne,2982,34,48,34,116,"name=100,location=100,address=100,total=300"
2982,Société Vaudoise de Médecine (SVM),Lausanne,CH,Chemin de Mornex 38,,,0,8000.00,0,0,0,0,8000.00,hco,novartis,chemin de mornex 38,lausanne,1677,35,48,34,117,"name=100,location=100,address=100,total=300"
992,Société Vaudoise de Pharmacie,Paudex,CH,Route Du Lac 2,,,,3000.0,,,,,3000.0,hco,bgp,route du lac 2,paudex,3705,34,32,27,93,"name=100,location=100,address=100,total=300"
2250,Société Vaudoise de médecine,Lausanne,CH,Ch. de Momex 38,,,,6000.0,,,,,6800.0,hco,menarini,chemin de momex 38,lausanne,1677,34,48,35,117,"name=100,location=100,address=92,total=292"
3705,Société Vaudoise de pharmacie,Paudex,CH,Rte du Lac 2,1094,,,3000.0,,,,,3000.0,hco,sanofi,route du lac 2,paudex,3705,34,32,27,93,
1514,Société coopérative médicale Beaulieu,Genève,CH,Chemin de Beau- Soleil 20,,,,2000.0,,,,,2000,hco,eli,chemin de beau soleil 20,geneve,1514,36,32,35,103,
650,Société suisse d’Allergologie et D’Immunologie (SSAI),Bern,CH,Scheibenstrasse 14 Postfach 1,,,0.0,9074.0,0.0,0.0,0.0,0.0,9074.0,hco,astrazeneca,scheibenstrasse 14 postfach 1,bern,650,40,24,31,95,
3530,Soins en Oncologie Geneve,Aire-la-Ville,CH,Chemin des Cretes 1,1288,,0.0,300.0,0.0,0.0,0.0,0.0,300.0,hco,roche,chemin des cretes 1,aire-la-ville,3530,37,38,40,115,
3964,Solothumer Spitäler AG soH - Bürgerspital Solothum soH,Solothurn,CH,Schöngrünstrasse 42,4500,,0,0,313.23,495.47,0,0,808.69,hco,takeda,schoengruenstrasse 42,solothurn,3963,41,27,38,106,"name=86,location=100,address=100,total=286"
3963,Solothumer Spitäler AGsoH,Solothurn,CH,Schöngrünstrasse 42,4500,,0,864.00,0,0,0,0,864.00,hco,takeda,schoengruenstrasse 42,solothurn,1982,30,27,38,95,"name=92,location=100,address=100,total=292"
3696,Solothurner Spitaler Ag,Solothurn,CH,Schlössllweg 2-6,4500,,,9609.84,,,6073.1,,15682.94,hco,sanofi,schloessllweg 2-6,solothurn,3531,31,27,42,100,"name=98,location=100,address=94,total=292"
2758,Solothurner Spitäler,Dornach,CH,,,,1500.0,,,,,,1500.0,hco,mundipharma,nan,dornach,2758,30,10,11,51,
2759,Solothurner Spitäler,Olten,CH,,,,1864.0,,,,,,1864.0,hco,mundipharma,nan,olten,2759,30,33,11,74,
2367,Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 6,4500,,,500.0,,,,,530,hco,mepha,schloessliweg 6,solothurn,3531,31,27,45,103,"name=100,location=100,address=100,total=300"
3629,Solothurner Spitäler AG,Solothurn,CH,Schöngrüenstrass e 42,,,,,,,1000.0,,1000.0,hco,sandoz,schoengrueenstrass e 42,solothurn,1519,31,27,36,94,"name=100,location=100,address=98,total=298"
3531,Solothurner Spitäler AG,Solothurn,CH,Schlössliweg 2-6,4500,,0.0,0.0,0.0,0.0,200.0,0.0,200.0,hco,roche,schloessliweg 2-6,solothurn,3794,31,27,42,100,"name=100,location=100,address=100,total=300"
3345,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36a,,,0.0,5184,0,0,70,0,5254,hco,pfizer,schoengruenstrasse 36a,solothurn,2983,31,27,32,90,"name=100,location=100,address=100,total=300"
651,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 42,,,0.0,1851.85,0.0,0.0,0.0,0.0,1851.85,hco,astrazeneca,schoengruenstrasse 42,solothurn,1982,31,27,38,96,"name=100,location=100,address=100,total=300"
2097,Solothurner Spitäler AG,Solothurn,CH,Weissensteinstrasse 102,,,,4860.0,,,,,4860.0,hco,lundbeck,weissensteinstrasse 102,solothurn,2097,31,27,31,89,
2983,Solothurner Spitäler AG,Solothurn,CH,Schöngrünstrasse 36a,,,0,1400.00,0,0,2200.00,0,3600.00,hco,novartis,schoengruenstrasse 36a,solothurn,4259,31,27,32,90,"name=100,location=100,address=100,total=300"
3794,Solothurner Spitäler AG (soH),Solothurn,CH,Schlössliweg 2-6,4500,SolothurnerSpitälerSolothurn,,1935.0,,,,,1935,hco,servier,schloessliweg 2-6,solothurn,2367,32,27,42,101,"name=100,location=100,address=100,total=300"
1982,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,0.0,4700.0,0,0,0,0,4700.0,hco,jansen,schoengruenstrasse 42,solothurn,1877,32,27,38,97,"name=100,location=100,address=100,total=300"
1519,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrass e 42,,,,,,,800.0,,800,hco,eli,schoengruenstrass e 42,solothurn,651,32,27,32,91,"name=100,location=100,address=93,total=293"
1877,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42 R&D,,,0.0,200.0,0.0,0.0,0.0,0.0,200.0,hco,gruenenthal,schoengruenstrasse 42 rechtsunddamm,solothurn,651,32,27,31,90,"name=100,location=100,address=100,total=300"
904,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,4500,1066372380,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,bayer,schoengruenstrasse 42,solothurn,651,32,27,38,97,"name=100,location=100,address=100,total=300"
4259,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 36a,,,,,,,850.0,,850.0,hco,vifor,schoengruenstrasse 36a,solothurn,3345,32,27,32,91,"name=100,location=100,address=100,total=300"
117,Solothurner Spitäler AG soH,Solothurn,CH,Schöngrünstrasse 42,,,,,,,1000.0,,1000.0,hco,abbvie,schoengruenstrasse 42,solothurn,651,32,27,38,97,"name=100,location=100,address=100,total=300"
2623,Solothurner Spitäler AG-Solothurn_2,Solothurn,CH,Schöngrünstrasse 36a,,,,3000.0,,,750.0,,3750.0,hco,msd,schoengruenstrasse 36a,solothurn,3345,33,27,32,92,"name=100,location=100,address=100,total=300"
390,Solothurner Spitälerag Soh,Solothurn,CH,Schöngrünstrasse 42,,,,1800.0,259.94,306.39,,,2366.33,hco,amgen,schoengruenstrasse 42,solothurn,1982,32,27,38,97,"name=90,location=100,address=100,total=290"
118,Sonar Gruppe,Bern,CH,Bahnhofplatz 1,,,20000.0,,,,,,20000.0,hco,abbvie,bahnhofplatz 1,bern,118,22,24,33,79,
2760,Sozialwerke Pfarrer Sieber - Fachspital Sune-Egge,Zürich,CH,,,,2000.0,,,,,,2000.0,hco,mundipharma,nan,zuerich,2760,39,30,11,80,
2098,Spezialärzteverein Zofingen,Zofingen,CH,Kirchplazt 4,,,,1500.0,,,,,1500.0,hco,lundbeck,kirchplazt 4,zofingen,2098,27,57,36,120,
2254,Spilalregion Fürstenland Toggenburg Spital Wil,Wil SG,CH,Fürstenlandstrasse 32,,,,2800.0,,,,,2800.0,hco,menarini,fuerstenlandstrasse 32,wil sargento segundo,2127,41,30,32,103,"name=100,location=100,address=100,total=300"
2764,Spital,Schwyz,CH,,,,2000.0,,,,,,2000.0,hco,mundipharma,nan,schwyz,396,12,0,11,23,"name=100,location=100,address=11,total=211"
2768,Spital,Uster,CH,,,,460.0,,,,,,460.0,hco,mundipharma,nan,uster,2768,12,22,11,45,
2761,Spital,Altstätten,CH,,,,500.0,,,,,,500.0,hco,mundipharma,nan,altstaetten,2761,12,42,11,65,
1799,Spital Bülach,Bülach,CH,Spitalstrasse 24,,,0.0,1200.0,0.0,0.0,0.0,0.0,1200.0,hco,glaxosmithkline,spitalstrasse 24,buelach,1799,22,30,31,83,
3346,Spital Davos,Davos Platz,CH,Promenade 4,,,0.0,0,0,0,800,0,800,hco,pfizer,promenade 4,davos platz,539,22,17,44,83,"name=100,location=100,address=100,total=300"
539,Spital Davos AG,Davos Platz,CH,Promenade 4,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,astrazeneca,promenade 4,davos platz,539,23,17,44,84,
391,Spital Dornach,Dornach,CH,Spitalweg 11,,,,,202.65,881.99,,,1084.64,hco,amgen,spitalweg 11,dornach,391,26,10,43,79,
1212,Spital Emmental AG Burgdorf,Burgdorf,CH,Oberburgstrasse 54,,,,2000.0,,,,,2000,hco,bristol,oberburgstrasse 54,burgdorf,1136,31,19,24,74,"name=100,location=100,address=100,total=300"
119,Spital Emmental AG Burgdorf,Burgdorf,CH,Oberburgstrasse 54,,,,500.0,,,,,500.0,hco,abbvie,oberburgstrasse 54,burgdorf,1136,31,19,24,74,"name=100,location=100,address=100,total=300"
905,Spital Emmental AG Burgdorf,Burgdorf,CH,Oberburgstrasse 54,3400,40526142,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,oberburgstrasse 54,burgdorf,1136,31,19,24,74,"name=100,location=100,address=100,total=300"
392,Spital Emmental Agburgdorf,Burgdorf,CH,Oberburgstrasse 54,,,,,,518.43,,,518.43,hco,amgen,oberburgstrasse 54,burgdorf,1212,30,19,24,73,"name=98,location=100,address=100,total=298"
3162,Spital Grabs,Grabs,CH,Spitalstr. 44,9472,,,1000.0,,,,,1000.0,hco,orion,spitalstrasse 44,grabs,3162,22,11,31,64,
993,Spital Herisau,Herisau,CH,Spitalstrasse 6,,,,1000.0,,,,,1000.0,hco,bgp,spitalstrasse 6,herisau,1878,24,20,26,70,"name=100,location=100,address=100,total=300"
1878,Spital Herisau,Herisau,CH,Spitalstrasse 6,,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,gruenenthal,spitalstrasse 6,herisau,393,24,20,26,70,"name=100,location=100,address=100,total=300"
393,Spital Herisau,Herisau,CH,Spitalstrasse 6,,,,1000.0,,,,,1000.0,hco,amgen,spitalstrasse 6,herisau,993,24,20,26,70,"name=100,location=100,address=100,total=300"
572,Spital Herisau,Herisau,CH,Spitalstrasse 6,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,spitalstrasse 6,herisau,993,24,20,26,70,"name=100,location=100,address=100,total=300"
1148,Spital Herisau,Herisau,CH,Spitalstrasse 6,9100,,,900.0,,,,,900.0,hco,boehringer,spitalstrasse 6,herisau,993,24,20,26,70,"name=100,location=100,address=100,total=300"
