name,location,address,type,year,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total
"Gruppenpraxis St. Gallen, Brauerstrasse 97 /eSwiss",St. Gallen,Brauerstrasse 97,hco,2017,0.0,4500.0,0.0,0.0,1203.7,0.0,5703.7
Spitalverbund des Gesund. Kt. AR,Herisau,Krombach 3,hco,2017,0.0,5160.0,0.0,0.0,540.0,0.0,5700.0
Hirslanden Klinik Aarau,Aarau,Schänisweg,hco,2017,0.0,4700.0,0.0,0.0,900.0,0.0,5600.0
Ente Ospedaliero Cantonale Bellinzona,Lugano,Via Tesserete 46,hco,2017,1500.0,4050.0,0.0,0.0,0.0,0.0,5550.0
Université d'éte d'électroencéphalographie,Genève,Rue Gabrielle-Perret-Gentil 4,hco,2017,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Opsedale Rgionale die Lugano,Lugano,"LVoiau iTse Gssireoruedte S, t6ra9s0s0e L 2u6gano",hco,2017,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Schweizerische Menopausengesellschaft SMG,Lausanne,Rue de la Vigie 5,hco,2017,5000.0,500.0,0.0,0.0,0.0,0.0,5500.0
Stiftung zur Förderung der Ausbildung in medizinischer Radiologie,Wallisellen,Hertistrasse 26,hco,2017,0.0,5500.0,0.0,0.0,0.0,0.0,5500.0
Ordre Neuchâtelois Des Pharmaciens,Neuchâtel,Rue De La Serre 4,hco,2017,0.0,5453.0,0.0,0.0,0.0,0.0,5453.0
Zentralpraxis Wallisellen,Wallisellen,Zentralstrasse 6,hco,2017,0.0,1620.0,3000.0,0.0,800.0,0.0,5420.0
Zur Rose Suisse AG,Frauenfeld,Walzmühlestrasse 60,hco,2017,0.0,0.0,0.0,0.0,5416.08,0.0,5416.08
Meier Augen AG,Rapperswil SG,Merkurstrasse 50,hco,2017,0.0,0.0,0.0,200.0,4500.0,712.33,5412.33
Stiftung Urologische Forschung,Zürich,Claridenstrasse25,hco,2017,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0
Patient Empowerment Foundation,Genève,Rue De Saint-Léger 2,hco,2017,0.0,5365.14,0.0,0.0,0.0,0.0,5365.14
Alzheimer Forum Schweiz,Basel,Burgfelderstrasse 101,hco,2017,300.0,5000.0,0.0,0.0,0.0,0.0,5300.0
Association médecins de la Côte,Nyon,Rue Neuve 6,hco,2017,0.0,5250.0,0.0,0.0,0.0,0.0,5250.0
Schweizerische Nierenstiftung,Worb,Postfach 754 Worb,hco,2017,4000.0,270.0,0.0,0.0,980.0,0.0,5250.0
Ospedale Regionale di Mendrisio,Mendrisio,Via Alfonso Turconi 23,hco,2017,0.0,3256.0,638.99,1319.63,0.0,0.0,5214.62
Schweizerische Gesellschaft für Tropenmedizin und Parasitologie,Basel,Socinstrasse 57,hco,2017,0.0,5201.0,0.0,0.0,0.0,0.0,5201.0
Forum Managed Care,Neuägeri,Zugerstrasse 193,hco,2017,0.0,5000.0,0.0,0.0,140.0,0.0,5140.0
Aospine Foundation,Dübendorf,Stettbachstrasse,hco,2017,0.0,0.0,5115.0,0.0,0.0,0.0,5115.0
Equipage-UTC,Zénauva,chemin des Botchets 24,hco,2017,0.0,5080.0,0.0,0.0,0.0,0.0,5080.0
Arbeitsgruppe Koloproktologie,St. Gallen,Rorschacherstrasse 95,hco,2017,0.0,5050.0,0.0,0.0,0.0,0.0,5050.0
Organisationskomitee Stroke Summer School 2017 Basel/Aarau,Basel,Münsterberg 1,hco,2017,0.0,5040.0,0.0,0.0,0.0,0.0,5040.0
Hochgebirgsklinik Davos,Davos Wolfgang,Hermanburchardstrasse 1,hco,2017,0.0,0.0,916.95,4091.45,0.0,0.0,5008.4
Groupement Pneumologues Genevois,Genève,Rue Hugo-de-Senger 1,hco,2017,2000.0,3000.0,0.0,0.0,0.0,0.0,5000.0
Groupement des Neurologues,Monthey,Avenue Du Crochetan 2,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Wirbelsäulen-Schmerz-Clinic,Zürich,Witellikerstrasse 40,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Clinique Generale-Beaulieu,Genève,Chemin Beau-Soleil 20,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ligue pulmonaire fribourgeoise,Fribourg,Route Saint-Nicolas-de -Flüe 2,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SEVHep Swiss Experts,Zürich,Konradstrasse 32,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SGKA/SSAP - Schweizerische Gesellschaft für Kinderanästhesie,Bellinzona,c/o Anesthesia Pediatrica Ospedale S. Giovanni,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Zürcher Ärzte Gemeinschaft AG,Zürich,,hco,2017,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Arbeitsgruppe Herzinsuffizienz der SGK,Basel,Universitätsspital Basel - Petersgraben 4,hco,2017,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Monvia AG,Luzern,Neuweg 10,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Ospidal Scuol,Scuol,Via da l' Ospidal 280,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Diabetes-Stiftung,Baden,Rütistrasse 3A,hco,2017,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Gesellschaft für Phlebologie,Bad Ragaz,Hans Albrecht-Strasse 1,hco,2017,0.0,0.0,5000.0,0.0,0.0,0.0,5000.0
Arbeitsgruppe Lipide und Atherosklerose,Diessenhofen,Hintergasse 65,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Association Research in Surgery (ARS),Genève,Rue Gabrielle-Perret-Gentil 4,hco,2017,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0
Health Insurance Days,Zürich,Heinrichstrasse 267b,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Lungenliga Schweiz,Bern,Chutzenstrasse 10,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Pharmacieplus SA,Bremblens,Les Corbes 5,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Schweizerische Interessengruppe für Diabetesfachberatung,Le Noirmont,Moosweg 13,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Sektion Praktizierende Endokrinologen,Nürensdorf,Haldenweidstrasse 5,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
SGH Schweizer Hirnschlaggesellschaft,Münsingen,Postfach,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Swiss Eye Week (SEW),St. Margrethen SG,Bahnhofplatz 12,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
University de Lausanne (UNIL) Service Financier Quartier UNIL-Centre,Lausanne,Bâtiment Unithèque,hco,2017,0.0,5000.0,0.0,0.0,0.0,0.0,5000.0
Doctrina AG,Schwyz,Herrengasse 20,hco,2017,0.0,4807.69,0.0,0.0,0.0,0.0,4807.69
Groupe d'intérêts communs suisse d'infirmières/iers-conseil en diabétologie,Prangins,Chemin de la Clé des Champs 5,hco,2017,0.0,4800.0,0.0,0.0,0.0,0.0,4800.0
Center For Molecular Cardiology,Schlieren,Wagistrasse 12,hco,2017,0.0,0.0,902.94,3888.92,0.0,0.0,4791.86
Grand Resort Bad Ragaz Medizinisches Zentrum,Bad Ragaz,Hans Albrecht Strasse,hco,2017,0.0,4778.0,0.0,0.0,0.0,0.0,4778.0
Ospedale Regionale Italiano,Viganello,Viale Pietro Capelli 1,hco,2017,0.0,4703.7,0.0,0.0,0.0,0.0,4703.7
Unité de Traitement Oncologique,Lausanne,Rue du Bugnon 46,hco,2017,0.0,0.0,0.0,0.0,4560.0,92.0,4652.0
Ärztezentrum Jegenstorf,Jegenstorf,Bernstrasse 12,hco,2017,0.0,4600.0,0.0,0.0,0.0,0.0,4650.0
ASROMM,Chêne-Bourg,Rue Peillonnex 28 c/o Dr Sacroug Tatiana,hco,2017,1000.0,3600.0,0.0,0.0,0.0,0.0,4630.0
beodocs,Interlaken,Rugenparkstrasse 7,hco,2017,0.0,4500.0,0.0,0.0,0.0,0.0,4620.0
Schweizerischer Verband Medizinischer PraxisAssistentinnen SVA,Bern,Elfenstrasse 19,hco,2017,0.0,4278.7,0.0,0.0,260.0,0.0,4538.7
Ärzte-Netzwerk Berner Oberland beodocs,Interlaken,Kammistrasse 5,hco,2017,0.0,3000.0,0.0,0.0,1500.0,0.0,4500.0
Swiss Young Pharmacists Group,Bern,Stationsstrasse 12,hco,2017,3000.0,1500.0,0.0,0.0,0.0,0.0,4500.0
Associazione dei Pediatri della Svizzera Italiana APSI,Lugano,c/o Dr. med. Daniela Joanna Pedrazzini-Vanoni - Via delle Scuole 17,hco,2017,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Arbeitsgruppe für Echokardiographie,Bern,Sidlerstrasse 4,hco,2017,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Positivrat Schweiz,Zürich,,hco,2017,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
Sociéte Suisse de Psychothérapie Interpersonnelle,Crans-Montana,Rue Marigny 4,hco,2017,0.0,4500.0,0.0,0.0,0.0,0.0,4500.0
"Hopital Riviera-Chablais, Vaud-Valais",Vevey,Avenue de la Prairie 3,hco,2017,0.0,3620.0,199.62,652.76,0.0,0.0,4472.38
Spital Dornach,Dornach,Spitalweg 11,hco,2017,3364.0,0.0,202.65,881.99,0.0,0.0,4448.64
Intervisionsgruppe,Lenzburg,Niederlenzer Kirchweg 3,hco,2017,0.0,4400.0,0.0,0.0,0.0,0.0,4400.0
MEDICOL,Lausanne,Chemin de Montolivet 19,hco,2017,0.0,4388.89,0.0,0.0,0.0,0.0,4388.89
Clemens von Pirquet Foundation,Genève,"6, rue Willy-Donzé",hco,2017,4290.08,0.0,0.0,0.0,0.0,0.0,4290.08
Staatsverein 2017 - 2018,Bern,,hco,2017,4229.0,0.0,0.0,0.0,0.0,0.0,4229.0
Groupement des pneumologues Vaudois,Montreux,Grand-Rue 62,hco,2017,0.0,4200.0,0.0,0.0,0.0,0.0,4200.0
MediZentrum Schüpfen AG,Schüpfen,Dorfstrasse 1 Postfach 51,hco,2017,4200.0,0.0,0.0,0.0,0.0,0.0,4200.0
Klinik Barmelweid AG,Barmelweid,(no postal address),hco,2017,0.0,4160.0,0.0,0.0,0.0,0.0,4160.0
Interdisziplinäres Ärztenetzwerk Zürich iNetz,Zürich,Bahnhofplatz 4,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4120.0
pharmActuel Vaud,Fribourg,Chemin du Palatinat 11,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4100.0
Arud Zentrum für Suchtmedizin,Zürich,Konradstrasse 32,hco,2017,1500.0,546.0,1526.0,500.0,0.0,0.0,4072.0
Hausarztverein Gersag,Emmenbrücke,Rüeggisingerstrasse29,hco,2017,0.0,3864.0,0.0,0.0,0.0,0.0,4064.0
Ärztezentrum Attiswil-Wiedslichbach AG,Wiedlisbach,Oeleweg 3,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4032.0
Ärztenetzwerk Oberaargau,Langenthal,Allmengasse 15,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4030.0
Foundation For The Advancement Of Bmt Switzerland,Ebmatingen,Vorderrainholzstrasse 3,hco,2017,0.0,0.0,0.0,0.0,3840.0,185.0,4025.0
Centre de Chimiothérapie CCAC SA,Lausanne,Avenue D'Ouchy 35,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
DOXnet Ärztenetzwerk Bern Nord / West,Bremgarten,Aeschenbrunnmattstrasse 9,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Institution de Lavigny,Lavigny,Route du Vignoble 60,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Sanatorium Kilchberg AG,Kilchberg ZH,Alte Landstrasse 70,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"Groupement Vaudois des Splcialistes en Allergologie et Immunologie Clinique c/o Annette Leimgruber, Co-présidente GVC",Lausanne,Avenue Rumine 27,hco,2017,1000.0,3000.0,0.0,0.0,0.0,0.0,4000.0
Fondazione Di Ricerca Psicooncologica,Lugano,Via Fogazzaro 3,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft f. Zwangsstörungen,Zürich,Klinik f. Psychiatrie und Psychotherapie - Culmannstrasse 8,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Generalsekretariat Schweizerische Akedemie der Pharmazeutischen Wissenschaften,Bern,Matterstrasse 5,hco,2017,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Groupe des Pneumologues Genevois,Genève,Rue Alfred-Vincent 17,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein der Pneumologen des Kantons Bern (VPB),Bern,Bremgartenstrasse 117,hco,2017,1000.0,3000.0,0.0,0.0,0.0,0.0,4000.0
Gesundes Rheintal,Widnau,Zinggenstrasse 3,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Groupement Vaudois des Gynécologues,Lausanne,Rue de la Vigie 5,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Ligue pulmonaire neuchâteloise,Peseux,Rue de la Gare 4,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Svgo,Basel,Missionsstrasse 24,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Sensler Ärzteverein,Tafers,Zelgstrasse 25,hco,2017,1000.0,3000.0,0.0,0.0,0.0,0.0,4000.0
ARFMPP - Association Romande de Formation en Médecine Psychosomatique et Psychosociale,Versoix,rte de Suisse 93,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Associazione Triangolo,Locarno,VIA CISERI 19,hco,2017,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Churer Ärzteverein,Chur,Albulastrasse 37,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Groupe des dermatologues genevois,Genève,Chemin de Malombré 5,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Spital Riggisberg Spital Netz Bern AG,Bern,c/o Spital Netz Bern AG,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"Spitalregion Rheintal Sargans Sarganserland Spital Grabs, Altstätten, Walenstadt",Rebstein,Alte Landstrasse 105,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Stiftung WHM,Bern,Weissenbühlweg 8,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SGBP - Schweiz. Gesellschaft für Biologische Psychiatrie,Basel,Petersgraben 4,hco,2017,0.0,2500.0,0.0,0.0,1500.0,0.0,4000.0
Andreasklinik Cham Zug,Cham,Rigistrasse 1,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Centre Médical de Vidy,Lausanne,Route de Chavannes 11,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Fortbildungspool Ärzte c/o Kantonsspital Uri,Altdorf UR,Spitalstrasse 1,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Hausärzteverein M.R.S. Gossau Präsident Dr. med. Andreas Bärlocher Praxis im Gerbhof,Gossau SG,St. Gallerstrasse 77,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
HEdS Haute école de santé,Genève,Avenue de Champel 47,hco,2017,4000.0,0.0,0.0,0.0,0.0,0.0,4000.0
Medinorma GmbH,Rolle,Grand-Rue 34,hco,2017,2000.0,2000.0,0.0,0.0,0.0,0.0,4000.0
Sgfh,Breitenbach,Blattenackerweg 33,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SGPMR Schweizerische Gesellschaft für physikalische Medizin und Rehabilitation,Steinhausen,Sennweidstrasse 46,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein Post- ADA/Endocrine,Liebefeld,Waldeggstrasse 38,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerische Gesellschaft für Biologische Psychiatrie,Solothurn,Weissensteinstrasse 102,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Ass. des Gastroentérologues valaisans,Muraz,Rue de la Vanire 18,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
HAV St. Gallen,St. Gallen,c/o Vladimir Sibalic. Partetrasse 16,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Hôpital du Chablais,Aigle,Chemin du Grand-Chêne,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Neurologica GmbH,Zollikon,Forchstrasse 424,hco,2017,0.0,0.0,0.0,0.0,4000.0,0.0,4000.0
"SALVEO Ferdinand Memmi, Vice-President",Veyrier,Case postale 256,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Schweizerischen Gesellschaft für Schlafforschung,Basel,Wilhelm-Klein Strasse 27,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
SGSSC,Basel,Wilhelm Klein-Strasse 27,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
United States Mission to Intn. Org.,Chambésy,"11, route de Pregny",hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein HAP,Uerikon,"cIo Dr G. Saladin, Gerbi 10",hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
Verein PAPE c/o Doris Fischer-Taeschler,Seengen,Riedweg 16,hco,2017,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0
"IG eHealth c/o Köhler, Stüdeli & Partner GmbH",Bern,Amthausgasse 18,hco,2017,3988.0,0.0,0.0,0.0,0.0,0.0,3988.0
Alternative Communication,Lausanne,Avenue Cecil 2,hco,2017,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0
LH Medical Management GmbH,Liestal,Sonnenweg 27,hco,2017,0.0,3900.0,0.0,0.0,0.0,0.0,3900.0
Dachverband angeborene Herzfehler / herznetz.ch,Basel,Lange Gasse 78,hco,2017,3875.0,0.0,0.0,0.0,0.0,0.0,3875.0
FMC - Schweizer Forum für integrierteVersorgung,Neuägeri,Zugerstrasse 193,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3870.0
DocEvent SA,Lausanne,Chemin Craivavers 11,hco,2017,0.0,0.0,0.0,0.0,3865.0,0.0,3865.0
Académie Dr. Ney,Vevey,Rue des Moulins 4,hco,2017,0.0,0.0,0.0,0.0,3800.0,60.0,3860.0
Sgum -Schweizerische Gesellschaft für Ultraschall in der Medizin,Diepoldsau,Vorderekirchgasse 8,hco,2017,0.0,3840.0,0.0,0.0,0.0,0.0,3840.0
"Schweizerische Gesellschalt für Ultraschall in der Medizin, SGUM",Zürich,Postfach,hco,2017,0.0,3840.0,0.0,0.0,0.0,0.0,3840.0
"Hôpital Riviera Chablais Vaud-Valais, Site de Monthey",Monthey,Route de Morgins 54,hco,2017,0.0,3000.0,354.0,455.0,0.0,0.0,3810.0
ASI-ADOC,Paradiso,"Viale San Salvatore 7, Casella Postale 501",hco,2017,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
"ARAM, Association Romande des Assistantes Médicales",St-Légier,Ch. du Lussy 18,hco,2017,0.0,3800.0,0.0,0.0,0.0,0.0,3800.0
Researchers for Global Health,Zürich,c/o Freigutpartners,hco,2017,3800.0,0.0,0.0,0.0,0.0,0.0,3800.0
Staatsverein 2017,Basel,,hco,2017,3769.0,0.0,0.0,0.0,0.0,0.0,3769.0
SHCV,Zürich,Goldregenweg 21 c/o Chandra Duncan,hco,2017,0.0,3766.0,0.0,0.0,0.0,0.0,3766.0
Onkologiepraxis Bellevue,Zürich,Stadelhoferstrasse 42,hco,2017,0.0,0.0,0.0,0.0,3750.0,0.0,3750.0
"Vereinigung der Psychiaterinnen und Psychiater des Kantons Luzern Dr, Jeffrey Mc Cutchan",Luzern,Mühleplatz 10,hco,2017,0.0,3750.0,0.0,0.0,0.0,0.0,3750.0
Steffel C&E,Zürich,Rebbergstrasse1,hco,2017,0.0,0.0,0.0,0.0,3650.0,33.0,3683.0
MIOS SA,Lausanne,Avenue du Léman 32,hco,2017,0.0,0.0,0.0,0.0,3500.0,177.0,3677.0
Verein Palliative Care-Netzwerk Region Thun,Heimberg,Stationsweg 5,hco,2017,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0
Ärzteverein Thurtal Untersee,Müllheim,Kreuzlingerstrasse43a,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3570.0
Spitalregion Rheintal Werdenberg Sarganserland,Grabs,Spitalstrasse 44,hco,2017,2500.0,1000.0,0.0,0.0,0.0,0.0,3500.0
MentAge GmbH,Basel,Gerbergasse 16,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Neurozentrum Oberaargau,Langenthal,St. Urbanstrasse 22 - Affenplatz,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
P & PP Psychiatrie & Psychotherapie Pizol,Bad Ragaz,Flächerstrasse 37,hco,2017,1000.0,2500.0,0.0,0.0,0.0,0.0,3500.0
Société Suisse d'Endocrinologie et de Diabétologie Pédiatrique,Genève,"c/o Hôpitaux Univérsit. Genève, Rue Willy-Donzé 6",hco,2017,0.0,2500.0,0.0,1000.0,0.0,0.0,3500.0
Hausärzteverein Bremgarten,Widen,Neumattstrasse 16,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Société Suisse de Sexologie,Lausanne,Rue Caroline 3,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"Ente Ospedaliero Cantonale, Ospedale la Carità",Locarno,,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Medical Center im Waldhotel,Bürgenstock,Bürgenstock 30,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Cyberderm,Zürich,c/o Klinik für Dermatologie,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
swiss YPG Swiss Young Pharmacists Group,Bern-Liebefeld,c/o pharmaSuisse,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
"Zurich Heart House, Foundation for Cardiovascular research",Zürich,Hottingerstrasse 14,hco,2017,0.0,3500.0,0.0,0.0,0.0,0.0,3500.0
Praxis Dr. Hasler Loretta Ag,Biel/Bienne,Hans-Hugi-Strasse 3,hco,2017,0.0,2000.0,0.0,0.0,1475.0,0.0,3475.0
fertisuisse AG,Olten,Tannwaldstrasse 2,hco,2017,0.0,0.0,0.0,0.0,3400.0,51.0,3451.0
Frauenpraxis Buchenhof AG,Sursee,Buchenstrasse 8,hco,2017,0.0,0.0,0.0,0.0,3425.0,0.0,3425.0
Zentrum für Suchtmedizin ZfS,Basel,Haltingerstrasse 65,hco,2017,0.0,2950.0,300.0,172.0,0.0,0.0,3422.0
Maihofpraxis AG,Luzern,Maihofstrasse 1,hco,2017,0.0,0.0,1484.0,1917.0,0.0,0.0,3401.0
Spital Davos,Davos Platz,Promenade 4,hco,2017,0.0,2500.0,0.0,0.0,800.0,0.0,3300.0
FentEvent GmbH,Bronschhofen,Eggwilstrasse 16b,hco,2017,0.0,3300.0,0.0,0.0,0.0,0.0,3300.0
1. Schweizer Fachtag neuro.psycho.geriatrie,Hünibach,c/o marketing connection - Parkweg 9,hco,2017,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Congrès Medi-Labo-Tech 2017,Lausanne,Rue du Bugnon 21,hco,2017,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Fachtagung Neuro-Psycho. Geriatrie,Hünibach,Parkweg 9,hco,2017,0.0,3240.0,0.0,0.0,0.0,0.0,3240.0
Medgate Health Center,Basel,Gellertstrasse 19,hco,2017,0.0,3200.0,0.0,0.0,0.0,0.0,3240.0
Schweizerische Gesellschaft für Ultraschall in der Medizin (SGUM),Fällanden,,hco,2017,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0
Schweizerische Gesellschaft für Notfall- und Rettungsmedizin SGNOR,Bern,Wattenwylweg 21,hco,2017,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Schweizerische Gesellschaft für Pädiatrische Kardiologie, SGPK",Zürich,Steinwiesenstrasse 35,hco,2017,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Schweizerische Gesellschaft für Perfusionstechniken, SGfP",Zürich,Rämistrasse 100,hco,2017,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Schweizerischer Verein für Pflegewissenschaften, VIP",Bern,Laupenstrasse 7,hco,2017,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
"Swiss Cardiovascular Therapists, SCT",Kilchberg,Grütstrasse 60,hco,2017,0.0,3175.0,0.0,0.0,0.0,0.0,3175.0
Fortbildungsgruppe Adler,Steckborn,Storchengasse 2,hco,2017,0.0,3150.0,0.0,0.0,0.0,0.0,3150.0
Circolo medico tre Valli,Dongio,Via Cantonale,hco,2017,0.0,3100.0,0.0,0.0,0.0,0.0,3100.0
Associazione ticinese di reumatologia,Lugano,Viale Castagnola 21A,hco,2017,0.0,3100.0,0.0,0.0,0.0,0.0,3100.0
Kantonsspital Obwalden,Sarnen,Brünigstrasse 181,hco,2017,0.0,1851.85,0.0,0.0,1237.95,0.0,3089.8
Bündner Ärzteverein,Chur,St. Martinsplatz 8,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3070.0
St. Moritzer Ärztegesellschaft,St. Moritz,Plaza Parscelsus 2,hco,2017,0.0,2000.0,0.0,0.0,1000.0,0.0,3060.0
Leimapharm AG,Therwil,Erlenstrasse 29,hco,2017,0.0,2900.0,0.0,0.0,0.0,0.0,3050.0
Center da sandà Val Müstair,Val müstair,Sielva 122,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3020.0
Ligue vaudoise contre le rhumatisme,Lausanne,Avenue de Provence 12,hco,2017,925.93,2080.0,0.0,0.0,0.0,0.0,3005.93
Hausärzteverein Angenstein (HAV),Bättwil,Rebenstrasse 24,hco,2017,0.0,3000.24,0.0,0.0,0.0,0.0,3000.24
Löwenpraxis,Luzern,Zürichstrasse 12,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Società Ticiniese di Psichiatria e Psicoterapia c/o Markusa Ferrari,Coldrerio,Via Campagnola 112,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
DOXnet - Ärztenetzwerk Bern,Uettligen,Ahornweg 5,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Regionalspital Surselva AG,Ilanz,Spitalstrasse 6,hco,2017,1000.0,2000.0,0.0,0.0,0.0,0.0,3000.0
Associazione Ticinese Assistenti di Studio Medico,Pazzallo,Via Provo 9,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Groupe du Nord Vaudois S.V.M. c/o Dr. Michael Hottinger,Concise,Chemin du Verger 1,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Fachverband Adipositas im Kindes- und Jugendalter akj,Aarau,Augustin-Keller- Strasse 1,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
HAV Hausärzteverein Gossau,Gossau SG,Lerchenstrasse 32,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
Schweiz. Vereinig. gegen die Osteoporose/Ass oc. Suisse contre l'Ostéoporose,Basel,Missionsstrasse 24,hco,2017,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0
